group_members,recommendations
"[5153, 3107, 1582, 4235]","[21955, 126000, 238393, 295564, 39336, 15827, 15235, 180241, 57998, 181819]"
"[3716, 5022, 1482, 6346]","[21955, 126000, 15827, 295564, 15235, 238393, 180241, 39336, 181819, 57998]"
"[2087, 4123, 240, 1660]","[21955, 126000, 15827, 295564, 238393, 180241, 15235, 57998, 39336, 181819]"
"[4787, 3410, 7657, 2060]","[21955, 15235, 126000, 15827, 238393, 295564, 180241, 39336, 181819, 57998]"
"[455, 1384, 972, 6069]","[21955, 126000, 15827, 295564, 238393, 39336, 15235, 57998, 180241, 181819]"
"[5514, 14, 3772, 5834]","[21955, 295564, 15827, 126000, 180241, 238393, 39336, 15235, 57998, 181819]"
"[5327, 7657, 4381, 4508]","[21955, 15827, 295564, 126000, 238393, 15235, 39336, 181819, 180241, 57998]"
"[620, 6140, 2962, 7566]","[21955, 295564, 15827, 126000, 238393, 180241, 39336, 15235, 181819, 57998]"
"[1508, 1175, 4911, 7318]","[21955, 15827, 126000, 180241, 295564, 238393, 39336, 15235, 57998, 181819]"
"[2488, 1570, 1249, 4572]","[21955, 15827, 126000, 295564, 180241, 238393, 39336, 15235, 57998, 181819]"
"[587, 4460, 7796, 159]","[21955, 126000, 39336, 295564, 180241, 15827, 238393, 181819, 15235, 57998]"
"[300, 5203, 5453, 7124]","[21955, 126000, 15827, 295564, 238393, 39336, 180241, 15235, 57998, 181819]"
"[4347, 2659, 5617, 3746]","[21955, 15827, 126000, 180241, 295564, 238393, 39336, 181819, 57998, 15235]"
"[323, 364, 4634, 3977]","[21955, 126000, 295564, 15827, 180241, 238393, 39336, 181819, 57998, 15235]"
"[1475, 7514, 3893, 5518]","[21955, 126000, 295564, 238393, 15827, 180241, 39336, 57998, 15235, 181819]"
"[4351, 2913, 2722, 1633]","[21955, 295564, 15827, 15235, 126000, 180241, 238393, 39336, 57998, 181819]"
"[4262, 2700, 5861, 2001]","[21955, 126000, 295564, 238393, 15827, 39336, 15235, 180241, 181819, 57998]"
"[38, 1473, 5025, 6055]","[21955, 126000, 15827, 295564, 238393, 39336, 15235, 181819, 180241, 57998]"
"[7683, 4988, 5788, 4926]","[21955, 15827, 238393, 295564, 180241, 39336, 181819, 15235, 57998, 149809]"
"[1175, 3730, 2078, 8]","[21955, 238393, 126000, 295564, 15827, 180241, 39336, 15235, 57998, 181819]"
"[4913, 1284, 6917, 3486]","[21955, 126000, 15235, 180241, 238393, 15827, 39336, 295564, 181819, 7742]"
"[1475, 4777, 7245, 7797]","[21955, 126000, 295564, 238393, 15827, 15235, 180241, 39336, 181819, 57998]"
"[323, 5765, 3897, 7820]","[21955, 126000, 295564, 15827, 180241, 238393, 39336, 181819, 15235, 57998]"
"[1985, 690, 866, 1919]","[21955, 126000, 15827, 238393, 295564, 180241, 15235, 39336, 57998, 181819]"
"[7129, 1234, 3550, 1298]","[21955, 295564, 15827, 238393, 126000, 180241, 39336, 57998, 181819, 15235]"
"[2931, 1660, 3836, 5998]","[21955, 295564, 180241, 15827, 238393, 126000, 39336, 15235, 181819, 57998]"
"[3411, 7248, 3160, 263]","[21955, 126000, 15827, 295564, 180241, 238393, 39336, 15235, 57998, 181819]"
"[643, 5297, 1985, 1147]","[21955, 180241, 15827, 126000, 15235, 295564, 238393, 39336, 181819, 57998]"
"[7049, 1573, 3183, 24]","[21955, 15827, 126000, 180241, 295564, 238393, 39336, 181819, 57998, 149809]"
"[1234, 5657, 7938, 4378]","[21955, 126000, 15827, 295564, 180241, 15235, 57998, 238393, 39336, 181819]"
"[3550, 6058, 3897, 2060]","[21955, 126000, 295564, 15827, 238393, 39336, 57998, 181819, 180241, 15235]"
"[3029, 5242, 3615, 7307]","[21955, 295564, 126000, 15827, 180241, 238393, 15235, 39336, 57998, 181819]"
"[3696, 1825, 2530, 6151]","[21955, 15827, 126000, 295564, 238393, 180241, 15235, 39336, 181819, 57998]"
"[1288, 7010, 5771, 2873]","[21955, 295564, 126000, 15827, 238393, 180241, 39336, 15235, 57998, 181819]"
"[5879, 7781, 2787, 4887]","[21955, 126000, 15827, 295564, 180241, 238393, 39336, 57998, 181819, 15235]"
"[2414, 6004, 182, 3728]","[21955, 126000, 15827, 295564, 180241, 238393, 39336, 57998, 15235, 181819]"
"[6982, 6232, 2259, 4460]","[21955, 126000, 295564, 15827, 180241, 39336, 15235, 181819, 238393, 57998]"
"[7345, 7069, 1923, 3416]","[21955, 126000, 238393, 57998, 295564, 15827, 39336, 15235, 180241, 181819]"
"[1523, 6971, 5030, 2791]","[21955, 126000, 295564, 15827, 238393, 180241, 15235, 39336, 181819, 57998]"
"[7217, 1298, 601, 1865]","[21955, 15827, 126000, 238393, 295564, 180241, 39336, 15235, 181819, 57998]"
"[643, 5200, 6882, 2471]","[21955, 15827, 126000, 15235, 295564, 238393, 39336, 181819, 180241, 57998]"
"[1021, 4103, 2993, 3317]","[21955, 15827, 126000, 180241, 238393, 39336, 15235, 295564, 181819, 57998]"
"[52, 495, 55, 7431]","[21955, 15827, 295564, 126000, 15235, 180241, 238393, 39336, 57998, 181819]"
"[1630, 1945, 519, 7227]","[21955, 126000, 15827, 295564, 238393, 180241, 15235, 39336, 57998, 181819]"
"[5768, 2728, 5879, 6678]","[21955, 126000, 15827, 295564, 238393, 15235, 180241, 39336, 57998, 181819]"
"[2103, 3019, 3577, 7529]","[21955, 126000, 295564, 238393, 15827, 57998, 39336, 180241, 15235, 181819]"
"[4660, 4065, 1586, 4351]","[15235, 21955, 126000, 238393, 295564, 15827, 39336, 180241, 57998, 173294]"
"[6333, 2082, 611, 3359]","[21955, 126000, 180241, 295564, 238393, 39336, 15235, 181819, 15827, 57998]"
"[3364, 7984, 5813, 1484]","[21955, 15827, 126000, 295564, 238393, 15235, 180241, 39336, 181819, 57998]"
"[3867, 6287, 2485, 5825]","[21955, 126000, 15827, 295564, 238393, 180241, 39336, 181819, 15235, 57998]"
"[7150, 7437, 475, 1824]","[21955, 15827, 126000, 295564, 180241, 238393, 39336, 15235, 57998, 181819]"
"[3499, 2857, 7950, 7488]","[21955, 15827, 126000, 295564, 180241, 238393, 57998, 39336, 181819, 149809]"
"[6666, 3619, 188, 5582]","[21955, 126000, 15827, 238393, 295564, 15235, 57998, 39336, 180241, 181819]"
"[1834, 6479, 1593, 3135]","[21955, 180241, 126000, 15827, 238393, 39336, 295564, 57998, 15235, 181819]"
"[5591, 7959, 1262, 3485]","[180241, 21955, 295564, 57998, 238393, 15827, 126000, 39336, 181819, 339263]"
"[2198, 17, 7220, 2873]","[21955, 126000, 15827, 295564, 238393, 180241, 15235, 39336, 57998, 181819]"
"[7701, 6615, 1419, 2536]","[21955, 126000, 15827, 295564, 238393, 180241, 39336, 15235, 181819, 57998]"
"[574, 6350, 6583, 962]","[21955, 15235, 126000, 15827, 238393, 57998, 295564, 180241, 39336, 181819]"
"[3713, 7038, 880, 2174]","[21955, 295564, 126000, 15827, 238393, 180241, 39336, 57998, 15235, 181819]"
"[504, 1731, 7625, 2058]","[21955, 15827, 126000, 295564, 238393, 39336, 57998, 181819, 15235, 180241]"
"[1586, 7796, 4775, 2796]","[21955, 126000, 295564, 238393, 15235, 39336, 15827, 180241, 57998, 181819]"
"[4433, 7938, 1731, 4224]","[21955, 126000, 295564, 180241, 15827, 15235, 57998, 238393, 39336, 181819]"
"[2057, 4518, 239, 5635]","[21955, 295564, 126000, 238393, 15827, 57998, 15235, 180241, 39336, 181819]"
"[2901, 872, 4546, 6838]","[21955, 126000, 15827, 295564, 238393, 180241, 57998, 39336, 181819, 15235]"
"[5100, 5024, 3036, 5272]","[21955, 126000, 15827, 295564, 15235, 238393, 39336, 180241, 57998, 181819]"
"[6864, 3771, 7543, 1067]","[21955, 126000, 15827, 295564, 238393, 180241, 15235, 39336, 57998, 181819]"
"[3791, 5619, 1319, 970]","[21955, 126000, 295564, 238393, 15827, 39336, 181819, 15235, 180241, 57998]"
"[1087, 3677, 7060, 4064]","[21955, 126000, 15827, 295564, 238393, 57998, 180241, 39336, 181819, 15235]"
"[1510, 7016, 7299, 1088]","[21955, 126000, 15827, 15235, 295564, 238393, 180241, 39336, 181819, 57998]"
"[2857, 4282, 5967, 3775]","[21955, 15827, 238393, 126000, 295564, 180241, 57998, 39336, 181819, 15235]"
"[5826, 6876, 2277, 7950]","[21955, 15827, 126000, 295564, 238393, 180241, 39336, 181819, 57998, 15235]"
"[3184, 6220, 842, 1597]","[21955, 126000, 295564, 238393, 15827, 39336, 180241, 15235, 57998, 181819]"
"[396, 6311, 3929, 5069]","[21955, 126000, 15827, 295564, 238393, 180241, 39336, 57998, 181819, 15235]"
"[5648, 1769, 5420, 2645]","[21955, 126000, 15827, 238393, 295564, 180241, 39336, 15235, 57998, 181819]"
"[699, 7644, 2330, 1075]","[21955, 15827, 126000, 15235, 180241, 295564, 238393, 39336, 57998, 181819]"
"[5157, 6483, 7522, 283]","[21955, 295564, 126000, 238393, 15827, 15235, 39336, 57998, 180241, 181819]"
"[5594, 4525, 300, 1320]","[21955, 126000, 15827, 238393, 15235, 295564, 39336, 180241, 57998, 181819]"
"[2292, 6081, 3728, 1572]","[21955, 126000, 15827, 295564, 238393, 180241, 15235, 39336, 57998, 181819]"
"[1125, 5511, 2566, 5825]","[21955, 295564, 15827, 126000, 238393, 180241, 39336, 15235, 57998, 181819]"
"[2736, 1479, 3314, 7795]","[21955, 126000, 295564, 15827, 238393, 39336, 57998, 181819, 15235, 180241]"
"[2571, 4824, 7539, 4226]","[21955, 126000, 238393, 295564, 15827, 15235, 180241, 39336, 181819, 149809]"
"[7937, 7334, 5457, 3555]","[21955, 126000, 15827, 295564, 238393, 180241, 39336, 181819, 15235, 57998]"
"[5735, 5637, 4970, 6615]","[21955, 180241, 15827, 126000, 295564, 39336, 238393, 15235, 181819, 57998]"
"[3119, 5708, 7673, 494]","[21955, 295564, 15827, 126000, 238393, 57998, 180241, 15235, 39336, 181819]"
"[4523, 6376, 400, 1138]","[238393, 21955, 295564, 126000, 15827, 15235, 181819, 39336, 180241, 57998]"
"[6079, 98, 1205, 1516]","[21955, 15827, 126000, 295564, 180241, 238393, 39336, 15235, 57998, 181819]"
"[2382, 167, 620, 4487]","[21955, 15827, 295564, 126000, 238393, 15235, 57998, 39336, 180241, 181819]"
"[3119, 2445, 250, 1063]","[21955, 295564, 15827, 126000, 238393, 180241, 39336, 181819, 57998, 15235]"
"[4483, 6667, 2460, 3685]","[21955, 126000, 15827, 238393, 295564, 180241, 39336, 57998, 181819, 15235]"
"[3144, 2624, 1816, 3807]","[21955, 295564, 238393, 126000, 15827, 39336, 15235, 180241, 181819, 57998]"
"[2015, 18, 1232, 7227]","[21955, 15827, 126000, 238393, 295564, 15235, 180241, 39336, 181819, 57998]"
"[3314, 5655, 7156, 693]","[21955, 126000, 15827, 295564, 238393, 180241, 39336, 57998, 15235, 181819]"
"[4926, 5825, 6080, 5288]","[21955, 180241, 126000, 295564, 15827, 238393, 15235, 39336, 181819, 149809]"
"[3532, 984, 3786, 124]","[21955, 126000, 15827, 238393, 295564, 180241, 39336, 15235, 57998, 181819]"
"[1923, 4081, 6346, 4150]","[21955, 126000, 15827, 295564, 238393, 180241, 39336, 57998, 181819, 15235]"
"[7929, 5885, 7841, 5316]","[21955, 126000, 15827, 295564, 238393, 180241, 15235, 39336, 57998, 181819]"
"[7345, 4570, 4103, 7429]","[21955, 126000, 238393, 295564, 15827, 39336, 57998, 180241, 181819, 15235]"
"[1156, 4106, 7752, 4486]","[21955, 126000, 295564, 238393, 15827, 15235, 39336, 57998, 180241, 181819]"
"[1473, 2170, 6609, 7171]","[21955, 126000, 15235, 295564, 15827, 238393, 39336, 180241, 57998, 181819]"
"[5974, 7539, 4382, 1299]","[21955, 295564, 126000, 318359, 238393, 15827, 39336, 180241, 15235, 181819]"
"[4484, 7950, 4115, 5131]","[21955, 126000, 15827, 295564, 238393, 180241, 39336, 57998, 181819, 15235]"
"[5778, 3502, 2082, 5715]","[21955, 126000, 295564, 238393, 180241, 15235, 39336, 181819, 15827, 57998]"
"[6051, 3003, 6122, 6615]","[21955, 126000, 295564, 15827, 238393, 15235, 180241, 39336, 57998, 181819]"
"[5626, 1064, 3774, 7149]","[21955, 295564, 126000, 180241, 238393, 39336, 15827, 15235, 57998, 181819]"
"[4029, 5042, 653, 2015]","[21955, 15827, 126000, 295564, 180241, 238393, 15235, 39336, 57998, 181819]"
"[5144, 7222, 2325, 5105]","[21955, 126000, 15235, 295564, 15827, 39336, 238393, 180241, 181819, 57998]"
"[7703, 6337, 3921, 3617]","[21955, 238393, 126000, 295564, 15235, 15827, 39336, 57998, 180241, 181819]"
"[11, 1573, 7083, 1570]","[21955, 126000, 295564, 15827, 238393, 180241, 39336, 181819, 15235, 57998]"
"[746, 872, 3063, 7150]","[21955, 126000, 15827, 238393, 295564, 180241, 39336, 15235, 181819, 57998]"
"[3138, 5708, 2191, 2861]","[21955, 126000, 238393, 15827, 295564, 39336, 57998, 181819, 15235, 180241]"
"[5735, 6530, 2762, 6448]","[21955, 180241, 15827, 126000, 295564, 39336, 238393, 15235, 149809, 57998]"
"[2445, 6881, 6114, 1088]","[21955, 126000, 238393, 15827, 295564, 180241, 181819, 39336, 15235, 57998]"
"[5697, 1937, 7150, 4926]","[21955, 126000, 15827, 238393, 295564, 15235, 39336, 180241, 57998, 181819]"
"[3312, 946, 5237, 5229]","[21955, 295564, 126000, 238393, 39336, 15827, 180241, 57998, 181819, 15235]"
"[3271, 3836, 2825, 4733]","[21955, 126000, 15827, 295564, 238393, 180241, 15235, 39336, 57998, 181819]"
"[2927, 215, 1400, 888]","[21955, 15827, 126000, 295564, 238393, 180241, 39336, 15235, 57998, 181819]"
"[4460, 3181, 2470, 808]","[21955, 15827, 180241, 126000, 57998, 295564, 39336, 15235, 181819, 238393]"
"[7329, 5406, 6310, 1412]","[21955, 15827, 126000, 295564, 238393, 39336, 180241, 181819, 15235, 57998]"
"[6813, 2571, 2054, 7480]","[21955, 126000, 15827, 295564, 180241, 238393, 39336, 181819, 15235, 57998]"
"[899, 5974, 4451, 2767]","[21955, 126000, 238393, 15827, 295564, 39336, 180241, 15235, 57998, 181819]"
"[1720, 7644, 5998, 7480]","[21955, 126000, 15827, 238393, 295564, 15235, 180241, 39336, 181819, 57998]"
"[3510, 6357, 4106, 7816]","[21955, 126000, 15827, 295564, 238393, 180241, 39336, 57998, 15235, 181819]"
"[4566, 7331, 302, 6971]","[21955, 238393, 15827, 295564, 126000, 57998, 39336, 181819, 180241, 149809]"
"[159, 5532, 7394, 3230]","[21955, 295564, 126000, 15827, 238393, 39336, 15235, 180241, 57998, 181819]"
"[2506, 3036, 6648, 4322]","[21955, 295564, 15827, 238393, 126000, 39336, 180241, 57998, 15235, 260212]"
"[135, 878, 6326, 379]","[21955, 126000, 15827, 295564, 238393, 180241, 39336, 57998, 15235, 181819]"
"[4574, 309, 7047, 7701]","[21955, 295564, 15827, 126000, 238393, 180241, 39336, 57998, 181819, 15235]"
"[7232, 7354, 5876, 7907]","[21955, 126000, 15827, 295564, 238393, 39336, 15235, 181819, 180241, 57998]"
"[6825, 4320, 1967, 3199]","[21955, 126000, 295564, 238393, 15827, 180241, 39336, 57998, 181819, 15235]"
"[7080, 1318, 7418, 6793]","[21955, 15827, 295564, 126000, 57998, 180241, 238393, 39336, 181819, 15235]"
"[6301, 1954, 96, 2967]","[21955, 180241, 126000, 15827, 238393, 295564, 57998, 39336, 15235, 181819]"
"[6193, 1785, 4136, 1868]","[21955, 295564, 126000, 238393, 15827, 180241, 39336, 15235, 181819, 57998]"
"[7490, 1843, 4322, 3840]","[21955, 295564, 15827, 126000, 238393, 57998, 180241, 39336, 181819, 15235]"
"[2073, 7566, 7340, 6762]","[21955, 126000, 238393, 15827, 295564, 180241, 39336, 15235, 57998, 181819]"
"[3598, 866, 6333, 1156]","[21955, 126000, 295564, 15235, 238393, 15827, 180241, 39336, 57998, 181819]"
"[183, 3273, 4943, 5477]","[21955, 126000, 238393, 295564, 39336, 15235, 180241, 181819, 15827, 57998]"
"[3823, 4613, 6909, 4891]","[21955, 126000, 15827, 180241, 15235, 238393, 39336, 295564, 181819, 57998]"
"[6963, 5367, 4064, 4910]","[21955, 15827, 126000, 295564, 180241, 238393, 39336, 57998, 181819, 15235]"
"[6559, 7573, 2378, 3991]","[21955, 15827, 295564, 15235, 126000, 238393, 180241, 39336, 57998, 181819]"
"[895, 3619, 4126, 3771]","[21955, 15827, 126000, 180241, 295564, 15235, 238393, 39336, 57998, 181819]"
"[3991, 6268, 2796, 4787]","[21955, 126000, 238393, 295564, 15827, 39336, 15235, 180241, 181819, 57998]"
"[7327, 221, 2903, 1928]","[21955, 15827, 15235, 126000, 238393, 180241, 57998, 295564, 181819, 39336]"
"[2607, 1221, 936, 7557]","[21955, 126000, 238393, 39336, 295564, 15827, 180241, 57998, 181819, 15235]"
"[7095, 7488, 7060, 2629]","[21955, 126000, 238393, 15827, 295564, 57998, 15235, 180241, 39336, 181819]"
"[135, 1050, 110, 7149]","[21955, 126000, 15827, 295564, 238393, 180241, 39336, 57998, 15235, 181819]"
"[7628, 6839, 4890, 7419]","[295564, 126000, 15827, 238393, 21955, 57998, 181819, 180241, 39336, 15235]"
"[3750, 6714, 6507, 7424]","[21955, 15827, 295564, 126000, 238393, 180241, 39336, 57998, 15235, 181819]"
"[1140, 2488, 699, 4891]","[21955, 295564, 126000, 15827, 180241, 238393, 39336, 57998, 15235, 181819]"
"[1196, 3223, 5661, 1504]","[21955, 15827, 126000, 295564, 180241, 238393, 39336, 15235, 57998, 181819]"
"[5655, 4382, 4430, 1140]","[21955, 295564, 15827, 126000, 180241, 238393, 39336, 15235, 181819, 57998]"
"[2560, 5170, 7280, 1172]","[21955, 126000, 15827, 295564, 238393, 180241, 15235, 39336, 181819, 57998]"
"[4546, 1631, 4895, 3232]","[21955, 126000, 15827, 295564, 238393, 15235, 180241, 39336, 181819, 57998]"
"[3490, 1558, 5713, 5421]","[21955, 295564, 126000, 238393, 15827, 15235, 39336, 180241, 181819, 57998]"
"[4220, 5005, 5484, 5596]","[21955, 295564, 15827, 180241, 126000, 238393, 39336, 57998, 15235, 181819]"
"[3682, 2060, 3184, 6434]","[21955, 15827, 295564, 57998, 126000, 238393, 39336, 180241, 181819, 318359]"
"[5715, 362, 1319, 226]","[21955, 126000, 15827, 295564, 238393, 180241, 15235, 39336, 57998, 181819]"
"[6055, 4408, 4160, 6429]","[21955, 126000, 15235, 295564, 15827, 238393, 180241, 39336, 181819, 57998]"
"[6299, 295, 5431, 6144]","[21955, 126000, 15827, 295564, 238393, 180241, 39336, 57998, 15235, 181819]"
"[6717, 3600, 5355, 6980]","[21955, 126000, 15827, 295564, 180241, 238393, 39336, 15235, 181819, 57998]"
"[1949, 5465, 3350, 1546]","[21955, 126000, 15827, 295564, 238393, 15235, 39336, 57998, 180241, 181819]"
"[6316, 6752, 5100, 2415]","[21955, 15827, 126000, 238393, 295564, 180241, 39336, 57998, 181819, 15235]"
"[3991, 5257, 3828, 537]","[21955, 126000, 238393, 295564, 15827, 39336, 180241, 15235, 181819, 57998]"
"[7020, 4793, 2025, 6666]","[21955, 126000, 295564, 15827, 238393, 180241, 15235, 39336, 57998, 181819]"
"[2481, 2401, 4432, 5433]","[15235, 126000, 21955, 15827, 238393, 295564, 180241, 39336, 181819, 57998]"
"[7912, 1086, 4552, 4029]","[21955, 295564, 15827, 238393, 126000, 180241, 39336, 57998, 181819, 15235]"
"[5645, 5042, 4552, 4799]","[21955, 295564, 180241, 15827, 57998, 238393, 126000, 39336, 339263, 15235]"
"[5481, 1626, 6448, 6233]","[21955, 15827, 126000, 238393, 295564, 180241, 39336, 15235, 57998, 181819]"
"[4572, 817, 1785, 7183]","[21955, 126000, 238393, 15827, 295564, 180241, 15235, 39336, 57998, 181819]"
"[1836, 2073, 6456, 6391]","[21955, 15827, 126000, 295564, 15235, 238393, 57998, 180241, 39336, 181819]"
"[7191, 2285, 471, 7227]","[21955, 126000, 238393, 180241, 15827, 295564, 39336, 15235, 181819, 57998]"
"[4034, 6413, 6004, 1642]","[21955, 126000, 15827, 295564, 238393, 180241, 15235, 39336, 57998, 181819]"
"[6909, 6099, 5646, 4774]","[21955, 126000, 15827, 295564, 238393, 180241, 39336, 57998, 15235, 181819]"
"[872, 1414, 6298, 4381]","[21955, 295564, 15827, 126000, 238393, 39336, 180241, 57998, 181819, 15235]"
"[6106, 7780, 2764, 202]","[21955, 295564, 15827, 180241, 126000, 238393, 39336, 15235, 181819, 57998]"
"[5018, 842, 4777, 2635]","[21955, 126000, 15827, 295564, 238393, 15235, 180241, 39336, 181819, 57998]"
"[605, 6429, 6386, 5788]","[21955, 126000, 15827, 295564, 238393, 180241, 39336, 57998, 181819, 15235]"
"[2324, 7227, 3298, 1849]","[21955, 126000, 15827, 238393, 180241, 39336, 181819, 295564, 57998, 15235]"
"[5657, 7647, 6036, 215]","[21955, 126000, 15827, 295564, 238393, 39336, 180241, 181819, 15235, 57998]"
"[3019, 6793, 2413, 5858]","[21955, 126000, 295564, 238393, 15827, 180241, 39336, 181819, 57998, 15235]"
"[6754, 4832, 568, 5560]","[21955, 126000, 15827, 238393, 180241, 295564, 39336, 57998, 181819, 15235]"
"[6067, 1021, 3451, 1860]","[21955, 126000, 15827, 15235, 295564, 238393, 39336, 57998, 180241, 181819]"
"[5360, 274, 3554, 4159]","[21955, 126000, 15235, 295564, 238393, 39336, 15827, 181819, 180241, 318359]"
"[5626, 5061, 1073, 4254]","[21955, 295564, 126000, 180241, 39336, 15827, 238393, 15235, 255249, 149809]"
"[813, 5828, 608, 6447]","[21955, 126000, 15827, 238393, 15235, 180241, 295564, 39336, 181819, 57998]"
"[6601, 6672, 2254, 1642]","[21955, 126000, 295564, 15827, 238393, 180241, 15235, 39336, 57998, 181819]"
"[5072, 2644, 2444, 7853]","[21955, 295564, 15827, 126000, 238393, 180241, 15235, 39336, 181819, 57998]"
"[2470, 6422, 2617, 3767]","[21955, 126000, 15827, 295564, 238393, 180241, 39336, 57998, 181819, 15235]"
"[2796, 6326, 6620, 3401]","[21955, 126000, 238393, 15827, 295564, 180241, 39336, 15235, 181819, 57998]"
"[3387, 4970, 1358, 570]","[21955, 126000, 295564, 15827, 238393, 180241, 39336, 57998, 181819, 15235]"
