"group_members","recommendations"
"[7104, 5139, 6411, 4367]","[263996, 279613, 274428, 55952, 6866, 213497, 63170, 166071, 99308, 144506]"
"[1288, 6183, 6527, 2408]","[263996, 279613, 55952, 6866, 274428, 99308, 99392, 63170, 179182, 213497]"
"[2140, 5518, 6763, 6649]","[274428, 279613, 63170, 6866, 263996, 213497, 55952, 166071, 99308, 99392]"
"[6661, 2, 1553, 7873]","[279613, 263996, 274428, 55952, 213497, 6866, 166071, 99308, 99392, 63170]"
"[715, 4064, 3981, 4832]","[279613, 274428, 263996, 213497, 6866, 55952, 166071, 144506, 63170, 99308]"
"[7856, 4367, 3138, 2477]","[263996, 279613, 274428, 213497, 6866, 99392, 55952, 166071, 99308, 144506]"
"[1512, 1771, 6445, 3095]","[279613, 263996, 274428, 55952, 213497, 6866, 99308, 63170, 166071, 144506]"
"[3237, 3471, 3114, 483]","[279613, 274428, 263996, 166071, 6866, 55952, 63170, 213497, 179182, 99308]"
"[2943, 4155, 232, 6442]","[279613, 263996, 274428, 213497, 6866, 63170, 99308, 166071, 55952, 99392]"
"[723, 1673, 5571, 3426]","[279613, 263996, 274428, 55952, 213497, 6866, 63170, 166071, 99392, 99308]"
"[6580, 7780, 788, 951]","[279613, 263996, 274428, 213497, 6866, 55952, 166071, 99392, 144506, 99308]"
"[4756, 5397, 6028, 3109]","[279613, 263996, 274428, 6866, 99392, 144506, 63170, 55952, 213497, 166071]"
"[3818, 1567, 3250, 5762]","[279613, 263996, 274428, 213497, 55952, 6866, 99308, 63170, 99392, 166071]"
"[7800, 6842, 1994, 2591]","[279613, 263996, 274428, 213497, 55952, 6866, 99308, 166071, 63170, 144506]"
"[1326, 7502, 1005, 1344]","[279613, 263996, 6866, 213497, 55952, 166071, 144506, 99308, 99392, 63170]"
"[3593, 788, 5210, 1881]","[279613, 274428, 263996, 6866, 63170, 213497, 55952, 99392, 166071, 144506]"
"[6291, 4773, 6386, 5111]","[279613, 263996, 213497, 6866, 55952, 99308, 274428, 99392, 63170, 179182]"
"[658, 6725, 3234, 3153]","[279613, 274428, 213497, 6866, 55952, 263996, 99308, 63170, 166071, 144506]"
"[6842, 2257, 6625, 1281]","[279613, 274428, 263996, 55952, 63170, 213497, 6866, 99308, 166071, 144506]"
"[5951, 1989, 6221, 1097]","[279613, 263996, 213497, 274428, 6866, 99308, 166071, 99392, 55952, 63170]"
"[1553, 1156, 5455, 6386]","[279613, 274428, 263996, 55952, 213497, 6866, 99308, 166071, 99392, 63170]"
"[5139, 6988, 3060, 999]","[279613, 55952, 63170, 213497, 6866, 274428, 166071, 263996, 99308, 144506]"
"[6483, 5219, 5785, 384]","[279613, 274428, 63170, 213497, 263996, 6866, 166071, 55952, 99308, 144506]"
"[6442, 7856, 5996, 7547]","[279613, 274428, 263996, 213497, 99308, 6866, 144506, 166071, 55952, 63170]"
"[3100, 1553, 409, 6669]","[55952, 263996, 279613, 274428, 6866, 144506, 213497, 99308, 179182, 166071]"
"[1219, 1881, 4756, 644]","[279613, 263996, 274428, 6866, 144506, 213497, 63170, 99392, 55952, 99308]"
"[6124, 6929, 5844, 5163]","[279613, 274428, 263996, 6866, 213497, 99392, 99308, 55952, 166071, 144506]"
"[2408, 5163, 6345, 3231]","[279613, 274428, 263996, 55952, 6866, 213497, 99308, 99392, 166071, 63170]"
"[5007, 7083, 7414, 971]","[263996, 279613, 213497, 6866, 274428, 99392, 144506, 99308, 166071, 55952]"
"[2634, 3135, 3818, 1465]","[279613, 274428, 263996, 63170, 213497, 55952, 6866, 99392, 99308, 166071]"
"[975, 2619, 6929, 3234]","[263996, 279613, 274428, 6866, 213497, 144506, 55952, 229427, 99308, 63170]"
"[1923, 3675, 3914, 4021]","[263996, 274428, 279613, 6866, 55952, 99308, 99392, 213497, 166071, 144506]"
"[1164, 1344, 1535, 2443]","[279613, 263996, 274428, 213497, 6866, 55952, 166071, 99392, 144506, 99308]"
"[4970, 1040, 3338, 3034]","[213497, 279613, 6866, 63170, 144506, 166071, 274428, 55952, 263996, 99392]"
"[7858, 7891, 3240, 6669]","[263996, 279613, 274428, 6866, 213497, 63170, 144506, 55952, 166071, 99308]"
"[4825, 2111, 6830, 1989]","[279613, 263996, 274428, 213497, 6866, 55952, 166071, 99392, 144506, 63170]"
"[4155, 4761, 2368, 1164]","[279613, 263996, 274428, 213497, 55952, 6866, 166071, 63170, 144506, 99308]"
"[118, 3605, 5932, 5219]","[279613, 274428, 263996, 213497, 6866, 63170, 55952, 144506, 99392, 99308]"
"[2156, 1219, 1224, 2410]","[279613, 263996, 213497, 274428, 6866, 63170, 55952, 166071, 99392, 144506]"
"[3135, 2410, 3919, 807]","[279613, 263996, 274428, 213497, 63170, 6866, 166071, 55952, 99308, 144506]"
"[5351, 3312, 975, 846]","[279613, 274428, 263996, 213497, 6866, 99308, 63170, 166071, 99392, 55952]"
"[6167, 67, 2443, 4756]","[55952, 279613, 263996, 274428, 6866, 213497, 166071, 99392, 144506, 63170]"
"[2943, 5965, 723, 5518]","[279613, 263996, 274428, 213497, 6866, 63170, 166071, 55952, 99308, 99392]"
"[685, 6445, 3357, 2465]","[279613, 263996, 274428, 55952, 63170, 213497, 6866, 99308, 166071, 99392]"
"[1261, 6845, 1028, 3109]","[279613, 263996, 55952, 213497, 274428, 6866, 99308, 63170, 166071, 99392]"
"[890, 1097, 1164, 3818]","[279613, 274428, 263996, 55952, 6866, 63170, 213497, 99392, 166071, 99308]"
"[213, 7873, 1005, 4064]","[279613, 263996, 63170, 55952, 274428, 166071, 99392, 213497, 6866, 144506]"
"[6649, 5819, 7856, 314]","[279613, 274428, 263996, 55952, 213497, 6866, 166071, 99392, 63170, 99308]"
"[3756, 888, 6849, 7279]","[55952, 279613, 263996, 213497, 274428, 6866, 63170, 166071, 99392, 99308]"
"[6411, 2718, 5163, 6194]","[279613, 263996, 55952, 274428, 213497, 6866, 99392, 63170, 166071, 144506]"
"[2354, 2023, 3206, 5397]","[279613, 274428, 263996, 213497, 6866, 55952, 63170, 99308, 144506, 166071]"
"[6763, 4035, 6829, 4025]","[279613, 55952, 263996, 274428, 6866, 213497, 99392, 63170, 99308, 166071]"
"[1005, 4359, 3501, 4889]","[279613, 263996, 213497, 6866, 166071, 274428, 55952, 144506, 99308, 63170]"
"[5397, 2950, 3623, 4257]","[279613, 263996, 213497, 6866, 274428, 99308, 99392, 144506, 166071, 55952]"
"[6649, 2436, 1156, 68]","[279613, 274428, 263996, 213497, 6866, 99308, 166071, 55952, 63170, 99392]"
"[1164, 409, 6718, 6384]","[279613, 263996, 274428, 213497, 6866, 55952, 63170, 99392, 166071, 144506]"
"[7050, 2443, 3548, 5210]","[279613, 263996, 274428, 55952, 213497, 63170, 6866, 166071, 99392, 144506]"
"[2015, 3117, 6291, 5415]","[279613, 274428, 263996, 55952, 6866, 99308, 213497, 144506, 166071, 63170]"
"[1465, 5932, 6028, 1512]","[279613, 263996, 274428, 166071, 6866, 144506, 63170, 213497, 99392, 55952]"
"[2231, 3605, 2634, 6829]","[274428, 279613, 263996, 6866, 55952, 213497, 99392, 166071, 63170, 99308]"
"[4555, 7689, 1317, 5224]","[279613, 274428, 263996, 213497, 6866, 144506, 55952, 63170, 99392, 166071]"
"[5819, 4376, 68, 5745]","[279613, 263996, 274428, 55952, 213497, 6866, 99308, 166071, 63170, 99392]"
"[6661, 4773, 62, 3231]","[279613, 263996, 55952, 213497, 6866, 274428, 99308, 63170, 99392, 166071]"
"[437, 2023, 7881, 5044]","[279613, 263996, 274428, 213497, 6866, 166071, 55952, 63170, 99392, 144506]"
"[4258, 460, 7014, 2414]","[279613, 263996, 274428, 6866, 213497, 55952, 99392, 166071, 63170, 99308]"
"[1735, 3981, 6536, 2864]","[263996, 279613, 213497, 274428, 6866, 99308, 99392, 166071, 144506, 55952]"
"[4413, 6763, 500, 788]","[279613, 274428, 263996, 213497, 99308, 6866, 55952, 63170, 99392, 166071]"
"[7721, 2864, 2341, 7502]","[279613, 263996, 63170, 55952, 274428, 6866, 213497, 144506, 166071, 99308]"
"[3231, 7469, 5791, 1219]","[279613, 274428, 263996, 213497, 6866, 55952, 99308, 63170, 308970, 99392]"
"[1512, 7150, 6669, 6941]","[279613, 263996, 274428, 55952, 213497, 6866, 166071, 144506, 63170, 99308]"
"[1164, 4584, 3357, 3138]","[279613, 263996, 274428, 213497, 6866, 55952, 63170, 99392, 166071, 99308]"
"[1288, 7050, 1018, 4773]","[263996, 279613, 55952, 6866, 274428, 99308, 213497, 179182, 63170, 166071]"
"[3136, 5782, 5397, 2368]","[279613, 274428, 263996, 213497, 63170, 55952, 6866, 99392, 99308, 166071]"
"[6851, 4650, 6930, 1164]","[55952, 279613, 274428, 263996, 213497, 6866, 63170, 166071, 144506, 99392]"
"[7014, 6167, 7327, 1336]","[279613, 263996, 274428, 6866, 213497, 99392, 166071, 55952, 99308, 144506]"
"[7327, 6779, 7145, 4256]","[263996, 274428, 279613, 55952, 213497, 6866, 99308, 63170, 99392, 144506]"
"[2077, 2195, 5745, 658]","[263996, 279613, 274428, 213497, 166071, 6866, 55952, 99308, 63170, 144506]"
"[1465, 2901, 2303, 614]","[279613, 263996, 274428, 213497, 166071, 6866, 144506, 55952, 63170, 99392]"
"[3548, 7014, 2477, 7050]","[279613, 263996, 213497, 274428, 55952, 6866, 166071, 63170, 99392, 144506]"
"[1156, 4293, 7780, 3016]","[279613, 263996, 274428, 55952, 6866, 213497, 99308, 166071, 63170, 144506]"
"[2257, 3598, 1512, 5996]","[279613, 274428, 263996, 55952, 213497, 6866, 144506, 99308, 99392, 166071]"
"[3250, 4996, 6860, 2102]","[279613, 263996, 274428, 55952, 63170, 99392, 6866, 213497, 166071, 99308]"
"[750, 4677, 2593, 3600]","[263996, 55952, 279613, 274428, 213497, 99308, 6866, 144506, 63170, 166071]"
"[4413, 5347, 6889, 7940]","[279613, 274428, 263996, 213497, 6866, 166071, 55952, 99308, 63170, 99392]"
"[6929, 3117, 4650, 409]","[263996, 213497, 279613, 6866, 274428, 99392, 144506, 55952, 99308, 166071]"
"[5109, 4021, 5163, 7083]","[279613, 263996, 55952, 274428, 213497, 6866, 99308, 166071, 63170, 99392]"
"[3600, 2864, 1659, 723]","[99308, 279613, 213497, 55952, 274428, 6866, 263996, 99392, 63170, 166071]"
"[3206, 3083, 5201, 7394]","[274428, 263996, 213497, 6866, 99392, 166071, 55952, 279613, 63170, 144506]"
"[3016, 6124, 4526, 4064]","[279613, 274428, 263996, 63170, 55952, 213497, 6866, 166071, 99308, 99392]"
"[5043, 1005, 7050, 384]","[279613, 263996, 274428, 213497, 55952, 6866, 63170, 166071, 99392, 144506]"
"[1904, 3240, 2989, 5904]","[279613, 274428, 263996, 213497, 6866, 144506, 99308, 166071, 55952, 99392]"
"[4376, 6941, 7195, 4287]","[279613, 263996, 274428, 55952, 6866, 63170, 166071, 213497, 99308, 99392]"
"[1512, 6623, 552, 1904]","[279613, 263996, 274428, 55952, 213497, 6866, 99308, 63170, 166071, 144506]"
"[5791, 7166, 1602, 5819]","[263996, 279613, 213497, 274428, 6866, 166071, 99392, 63170, 55952, 99308]"
"[6718, 1156, 6442, 3299]","[279613, 263996, 213497, 274428, 63170, 6866, 55952, 166071, 99308, 144506]"
"[7547, 6384, 4650, 5044]","[279613, 274428, 63170, 263996, 6866, 55952, 213497, 99308, 166071, 99392]"
"[2443, 4273, 7248, 658]","[279613, 263996, 274428, 55952, 213497, 6866, 63170, 166071, 99308, 99392]"
"[1298, 3548, 7145, 1855]","[274428, 263996, 279613, 213497, 6866, 63170, 166071, 55952, 99308, 99392]"
"[4074, 4773, 4756, 1040]","[279613, 263996, 6866, 213497, 55952, 63170, 166071, 144506, 99392, 274428]"
"[7892, 6860, 3848, 5455]","[279613, 274428, 263996, 55952, 213497, 63170, 6866, 166071, 99308, 99392]"
"[6159, 6842, 2408, 7279]","[279613, 213497, 274428, 6866, 99308, 55952, 63170, 166071, 263996, 99392]"
"[2465, 6861, 4910, 7816]","[279613, 274428, 263996, 213497, 6866, 55952, 63170, 99308, 99392, 166071]"
"[3616, 7780, 7150, 6154]","[279613, 263996, 274428, 213497, 6866, 99392, 166071, 144506, 99308, 55952]"
"[7919, 4872, 7414, 1538]","[279613, 213497, 263996, 274428, 6866, 55952, 99392, 99308, 144506, 166071]"
"[4413, 7576, 5170, 6829]","[279613, 274428, 55952, 263996, 213497, 6866, 166071, 63170, 99392, 99308]"
"[3644, 3117, 1565, 5809]","[279613, 263996, 274428, 213497, 6866, 55952, 99308, 166071, 144506, 99392]"
"[6718, 6623, 6612, 7145]","[263996, 274428, 63170, 279613, 55952, 99392, 213497, 6866, 166071, 144506]"
"[1020, 1264, 3231, 6614]","[55952, 274428, 263996, 279613, 63170, 6866, 99392, 99308, 144506, 213497]"
"[4576, 2854, 3117, 688]","[279613, 274428, 263996, 213497, 55952, 6866, 99308, 63170, 166071, 99392]"
"[3395, 7272, 1855, 7394]","[274428, 263996, 6866, 213497, 99308, 166071, 279613, 55952, 63170, 99392]"
"[5903, 290, 6821, 2354]","[55952, 279613, 99308, 274428, 263996, 6866, 213497, 63170, 144506, 166071]"
"[3331, 3138, 1264, 614]","[279613, 263996, 213497, 55952, 274428, 6866, 99392, 166071, 63170, 99308]"
"[7560, 6126, 4580, 112]","[274428, 263996, 279613, 6866, 55952, 166071, 213497, 63170, 99392, 99308]"
"[6830, 3135, 3928, 2465]","[274428, 279613, 263996, 6866, 166071, 55952, 213497, 99392, 63170, 144506]"
"[3623, 846, 2950, 614]","[263996, 99392, 279613, 166071, 6866, 213497, 144506, 274428, 55952, 63170]"
"[1538, 6829, 3100, 5316]","[279613, 274428, 263996, 55952, 6866, 213497, 166071, 179182, 99392, 63170]"
"[1040, 6649, 644, 3100]","[263996, 279613, 213497, 6866, 144506, 99392, 166071, 274428, 99308, 63170]"
"[3136, 3600, 5351, 3418]","[279613, 274428, 263996, 213497, 6866, 99308, 63170, 55952, 229427, 99392]"
"[2989, 6860, 1855, 1484]","[263996, 279613, 274428, 6866, 213497, 166071, 55952, 99308, 99392, 130552]"
"[1298, 3423, 7150, 6861]","[279613, 274428, 263996, 213497, 55952, 6866, 166071, 99308, 99392, 144506]"
"[3677, 5730, 7145, 6612]","[274428, 263996, 279613, 6866, 213497, 99392, 166071, 144506, 63170, 55952]"
"[5603, 3136, 5169, 999]","[263996, 279613, 274428, 213497, 6866, 55952, 99392, 144506, 63170, 229427]"
"[2140, 6377, 2157, 6154]","[55952, 274428, 279613, 6866, 263996, 213497, 63170, 166071, 99308, 99392]"
"[6345, 1565, 4020, 3083]","[279613, 263996, 274428, 55952, 6866, 213497, 99392, 166071, 99308, 144506]"
"[715, 6547, 6940, 2634]","[279613, 274428, 263996, 213497, 6866, 144506, 55952, 63170, 99308, 166071]"
"[5791, 7248, 2156, 6028]","[263996, 279613, 274428, 6866, 166071, 99392, 213497, 144506, 63170, 55952]"
"[4677, 4413, 4576, 5932]","[279613, 263996, 63170, 274428, 213497, 166071, 6866, 99308, 55952, 99392]"
"[62, 6889, 4287, 6194]","[279613, 263996, 274428, 6866, 144506, 55952, 213497, 63170, 99392, 166071]"
"[1651, 5169, 6580, 1298]","[55952, 263996, 279613, 213497, 6866, 274428, 99308, 63170, 166071, 144506]"
"[2285, 1281, 6028, 3981]","[279613, 274428, 263996, 63170, 166071, 6866, 55952, 213497, 99392, 265430]"
"[4025, 1219, 888, 3598]","[279613, 263996, 274428, 55952, 213497, 6866, 144506, 166071, 99392, 99308]"
"[6860, 3345, 4020, 1279]","[279613, 263996, 55952, 213497, 6866, 99392, 166071, 274428, 63170, 99308]"
"[2950, 4526, 118, 4663]","[279613, 263996, 213497, 55952, 6866, 274428, 99308, 99392, 166071, 144506]"
"[2864, 1855, 2335, 3060]","[274428, 279613, 263996, 213497, 6866, 99308, 55952, 63170, 99392, 144506]"
"[5139, 4940, 6978, 1018]","[279613, 213497, 99308, 6866, 274428, 166071, 263996, 55952, 63170, 99392]"
"[692, 7919, 3117, 460]","[263996, 279613, 274428, 213497, 55952, 6866, 166071, 99308, 99392, 144506]"
"[4273, 7547, 111, 4954]","[279613, 274428, 263996, 213497, 55952, 6866, 63170, 99308, 166071, 144506]"
"[4970, 6830, 1904, 7940]","[213497, 274428, 279613, 55952, 6866, 166071, 99308, 144506, 263996, 99392]"
"[3443, 2111, 4784, 971]","[263996, 279613, 6866, 166071, 213497, 274428, 99392, 99308, 144506, 63170]"
"[5455, 7891, 3818, 5415]","[279613, 263996, 274428, 55952, 213497, 6866, 99308, 63170, 166071, 99392]"
"[3675, 3418, 4020, 1923]","[279613, 263996, 274428, 6866, 99308, 55952, 213497, 99392, 166071, 144506]"
"[1870, 1020, 4954, 3136]","[279613, 263996, 274428, 6866, 55952, 63170, 213497, 99392, 144506, 99308]"
"[6763, 3095, 7631, 4367]","[263996, 279613, 55952, 274428, 6866, 213497, 99392, 99308, 63170, 586]"
"[1816, 7881, 4293, 2285]","[279613, 263996, 274428, 55952, 6866, 213497, 166071, 63170, 99392, 144506]"
"[5571, 1344, 7172, 698]","[263996, 279613, 274428, 6866, 55952, 213497, 166071, 99392, 99308, 144506]"
"[496, 975, 2591, 4674]","[263996, 279613, 55952, 274428, 213497, 6866, 99308, 166071, 144506, 99392]"
"[2140, 122, 4872, 7689]","[274428, 279613, 63170, 6866, 263996, 213497, 99308, 55952, 166071, 144506]"
"[3135, 7502, 5518, 7414]","[279613, 263996, 274428, 213497, 6866, 166071, 55952, 63170, 99308, 144506]"
"[1005, 5382, 3117, 2015]","[279613, 274428, 263996, 55952, 213497, 6866, 166071, 63170, 144506, 99308]"
"[6974, 4576, 68, 6661]","[279613, 263996, 274428, 213497, 6866, 166071, 99308, 99392, 55952, 63170]"
"[5455, 698, 67, 692]","[279613, 263996, 274428, 55952, 213497, 6866, 99308, 166071, 63170, 99392]"
"[5224, 6829, 6221, 4555]","[279613, 55952, 274428, 263996, 213497, 6866, 63170, 99392, 166071, 99308]"
"[5965, 6194, 5035, 3501]","[279613, 274428, 263996, 213497, 6866, 55952, 144506, 63170, 99308, 166071]"
"[3034, 2913, 2465, 1735]","[279613, 263996, 274428, 213497, 6866, 99392, 166071, 55952, 63170, 144506]"
"[2408, 7444, 7272, 4293]","[279613, 274428, 263996, 55952, 6866, 213497, 63170, 166071, 99308, 144506]"
"[4658, 409, 1317, 975]","[279613, 263996, 274428, 6866, 213497, 99308, 55952, 144506, 63170, 166071]"
"[2057, 1308, 1567, 846]","[274428, 279613, 63170, 263996, 213497, 6866, 55952, 99308, 99392, 144506]"
"[112, 715, 2231, 3153]","[279613, 263996, 274428, 213497, 6866, 55952, 144506, 99308, 166071, 63170]"
"[1565, 6943, 6779, 286]","[279613, 263996, 274428, 55952, 6866, 213497, 99308, 63170, 99392, 144506]"
"[7856, 1422, 316, 6612]","[279613, 274428, 263996, 213497, 6866, 55952, 144506, 166071, 99308, 99392]"
"[409, 5151, 6536, 4825]","[263996, 279613, 274428, 213497, 55952, 6866, 99392, 99308, 63170, 166071]"
"[7940, 3338, 112, 698]","[279613, 274428, 263996, 55952, 213497, 63170, 6866, 166071, 99308, 99392]"
"[112, 483, 4761, 3312]","[279613, 263996, 274428, 6866, 166071, 99308, 213497, 55952, 63170, 144506]"
"[2897, 4954, 6614, 644]","[279613, 263996, 274428, 166071, 55952, 213497, 99308, 63170, 6866, 99392]"
"[6845, 5219, 4996, 5844]","[279613, 274428, 263996, 55952, 213497, 6866, 166071, 144506, 63170, 99308]"
"[1326, 688, 1923, 6978]","[279613, 263996, 6866, 99308, 99392, 213497, 55952, 166071, 144506, 63170]"
"[4658, 6124, 723, 1606]","[63170, 279613, 263996, 274428, 6866, 213497, 99308, 166071, 55952, 99392]"
"[1947, 7689, 3312, 5965]","[279613, 263996, 213497, 99308, 274428, 63170, 6866, 166071, 55952, 144506]"
"[6183, 3016, 1018, 1422]","[279613, 274428, 263996, 55952, 6866, 213497, 99308, 166071, 99392, 63170]"
"[4537, 1855, 5518, 7808]","[279613, 263996, 213497, 274428, 6866, 166071, 63170, 144506, 55952, 99392]"
"[7992, 6154, 5897, 5163]","[279613, 263996, 274428, 6866, 213497, 55952, 99392, 99308, 144506, 166071]"
"[2341, 4287, 68, 7083]","[279613, 263996, 274428, 55952, 6866, 213497, 99308, 63170, 166071, 144506]"
"[7631, 2023, 6943, 4954]","[279613, 263996, 274428, 55952, 213497, 6866, 99308, 63170, 166071, 99392]"
"[5139, 3114, 4414, 3109]","[279613, 55952, 6866, 274428, 263996, 63170, 213497, 99308, 166071, 99392]"
"[3095, 3644, 1855, 3117]","[279613, 213497, 99308, 274428, 6866, 263996, 55952, 166071, 130552, 179182]"
"[3231, 5730, 5219, 1574]","[279613, 274428, 263996, 63170, 213497, 6866, 55952, 99308, 166071, 144506]"
"[6974, 3060, 6860, 6669]","[279613, 263996, 274428, 213497, 6866, 166071, 99392, 55952, 144506, 99308]"
"[5210, 3675, 6398, 6345]","[279613, 263996, 274428, 213497, 6866, 55952, 99392, 166071, 144506, 63170]"
"[5730, 3461, 1308, 7272]","[279613, 274428, 263996, 63170, 6866, 213497, 166071, 99392, 55952, 99308]"
"[4784, 4667, 3798, 4889]","[279613, 263996, 213497, 99308, 6866, 166071, 55952, 63170, 274428, 99392]"
"[2157, 6929, 1881, 4889]","[279613, 263996, 6866, 99392, 274428, 213497, 144506, 63170, 166071, 99308]"
"[1396, 6845, 7947, 3378]","[263996, 274428, 279613, 166071, 213497, 6866, 63170, 55952, 144506, 99308]"
"[890, 7992, 1484, 6845]","[279613, 274428, 263996, 99308, 55952, 6866, 213497, 166071, 63170, 99392]"
"[314, 5571, 2522, 7873]","[279613, 274428, 263996, 213497, 55952, 6866, 166071, 63170, 144506, 99392]"
"[1028, 7940, 3981, 6649]","[263996, 279613, 274428, 6866, 55952, 213497, 63170, 99308, 99392, 166071]"
"[118, 7223, 6903, 2477]","[279613, 274428, 263996, 213497, 6866, 55952, 144506, 63170, 99308, 99392]"
"[5518, 1947, 2854, 5347]","[274428, 279613, 263996, 6866, 213497, 63170, 144506, 166071, 99308, 55952]"
"[7502, 6940, 7780, 614]","[279613, 263996, 274428, 55952, 6866, 213497, 63170, 144506, 166071, 99308]"
"[5951, 1368, 3423, 7146]","[279613, 263996, 213497, 274428, 6866, 166071, 99392, 55952, 99308, 144506]"
"[2480, 5762, 5518, 1012]","[279613, 263996, 274428, 213497, 6866, 99392, 166071, 144506, 99308, 63170]"
"[5819, 1156, 6510, 1574]","[279613, 263996, 274428, 213497, 6866, 63170, 166071, 55952, 99308, 99392]"
"[286, 66, 6367, 437]","[274428, 279613, 263996, 213497, 55952, 6866, 166071, 99392, 99308, 144506]"
"[2187, 5707, 688, 6903]","[274428, 279613, 99308, 55952, 263996, 6866, 63170, 213497, 99392, 166071]"
"[4761, 6943, 111, 5043]","[279613, 263996, 274428, 55952, 213497, 6866, 63170, 99308, 166071, 99392]"
"[2951, 688, 7444, 5210]","[279613, 263996, 213497, 274428, 6866, 99392, 144506, 55952, 63170, 166071]"
"[5170, 2368, 3250, 2634]","[274428, 279613, 263996, 213497, 6866, 99392, 99308, 55952, 166071, 63170]"
"[6941, 3312, 4293, 6377]","[279613, 263996, 274428, 213497, 6866, 55952, 166071, 99308, 99392, 63170]"
"[6367, 5455, 1881, 1097]","[274428, 279613, 263996, 6866, 99392, 213497, 99308, 55952, 166071, 63170]"
"[999, 1281, 5932, 6943]","[263996, 279613, 274428, 63170, 6866, 213497, 99392, 55952, 144506, 166071]"
"[4756, 1344, 6120, 6154]","[279613, 263996, 274428, 55952, 6866, 213497, 99392, 63170, 166071, 144506]"
"[6367, 5170, 2023, 5044]","[274428, 279613, 263996, 213497, 6866, 55952, 166071, 99308, 144506, 99392]"
"[5219, 7780, 5415, 3312]","[279613, 263996, 55952, 274428, 213497, 6866, 99308, 166071, 63170, 144506]"
"[7892, 2854, 67, 7146]","[279613, 274428, 263996, 55952, 213497, 63170, 6866, 99308, 166071, 144506]"
"[5455, 6183, 3960, 5819]","[279613, 263996, 274428, 55952, 213497, 6866, 63170, 166071, 99392, 99308]"
"[4315, 7881, 971, 103]","[279613, 263996, 274428, 213497, 6866, 55952, 166071, 99308, 63170, 99392]"
"[4102, 5762, 6536, 6861]","[279613, 263996, 274428, 55952, 6866, 213497, 166071, 99392, 99308, 144506]"
"[5965, 7248, 7414, 1574]","[279613, 274428, 263996, 213497, 6866, 55952, 99308, 166071, 63170, 144506]"
