group_members,recommendations
"[1022, 96, 5099, 8006]","[40692, 34635, 178900, 102794, 150376, 31481, 73439, 204583, 45315, 122515]"
"[5755, 13965, 8688, 1495]","[40692, 34635, 31481, 178900, 73439, 25292, 122515, 102794, 150376, 17133]"
"[2903, 10866, 5312, 1289]","[34635, 31481, 40692, 73439, 122515, 178900, 17133, 7805, 102794, 24508]"
"[2932, 8755, 11709, 14394]","[40692, 178900, 204583, 34635, 150376, 102794, 31481, 205637, 69789, 199561]"
"[4525, 2956, 3192, 5658]","[178900, 34635, 204583, 199561, 102794, 176494, 118048, 125153, 40692, 73439]"
"[3452, 3658, 11975, 2065]","[40692, 178900, 34635, 102794, 150376, 205637, 31481, 73439, 204583, 122515]"
"[11780, 9901, 8676, 8802]","[178900, 34635, 40692, 150376, 204583, 199561, 31481, 28023, 176494, 140934]"
"[8006, 3970, 6690, 14156]","[178900, 40692, 34635, 150376, 102794, 199561, 204583, 176494, 73439, 205637]"
"[7507, 4009, 4409, 10364]","[178900, 40692, 34635, 204583, 150376, 31481, 102794, 199561, 28023, 176494]"
"[3260, 9576, 2083, 6834]","[178900, 40692, 150376, 31481, 34635, 205637, 171668, 124708, 28023, 102794]"
"[6751, 2517, 966, 713]","[31481, 40692, 1382, 34635, 7805, 105, 24508, 178900, 25417, 17133]"
"[5980, 1564, 2869, 5025]","[34635, 40692, 204583, 178900, 31481, 199561, 176494, 73439, 122515, 102794]"
"[1239, 12293, 8177, 2955]","[178900, 204583, 40692, 199561, 34635, 150376, 176494, 172225, 140934, 209778]"
"[11762, 7767, 3126, 3721]","[178900, 204583, 34635, 40692, 102794, 199561, 176494, 118048, 150376, 73439]"
"[10837, 13203, 7802, 3691]","[178900, 204583, 199561, 34635, 176494, 102794, 219513, 40692, 118048, 209778]"
"[11769, 2648, 12140, 10415]","[178900, 40692, 34635, 204583, 31481, 28023, 150376, 140934, 176494, 199561]"
"[10969, 6214, 6661, 11499]","[178900, 102794, 204583, 40692, 150376, 205637, 34635, 199561, 209778, 216132]"
"[4370, 13286, 13745, 5731]","[40692, 178900, 150376, 34635, 102794, 205637, 31481, 171668, 73439, 25292]"
"[7208, 2412, 12224, 2868]","[204583, 178900, 199561, 34635, 176494, 219513, 40692, 118048, 31481, 140934]"
"[760, 2596, 4722, 14479]","[178900, 204583, 34635, 199561, 40692, 176494, 102794, 31481, 118048, 73439]"
"[7258, 2579, 8476, 14482]","[34635, 178900, 40692, 73439, 102794, 176494, 122515, 204583, 31481, 199561]"
"[7563, 7708, 1024, 694]","[178900, 34635, 40692, 102794, 150376, 31481, 73439, 204583, 122515, 176494]"
"[11667, 10341, 2750, 12767]","[178900, 34635, 204583, 199561, 176494, 40692, 118048, 140934, 31481, 73439]"
"[9505, 14046, 1320, 14082]","[34635, 204583, 40692, 178900, 199561, 102794, 176494, 73439, 31481, 118048]"
"[4496, 3671, 2885, 1361]","[204583, 178900, 40692, 34635, 199561, 102794, 150376, 205637, 176494, 163967]"
"[12426, 5992, 1732, 13905]","[178900, 34635, 40692, 204583, 176494, 31481, 199561, 150376, 73439, 102794]"
"[2373, 521, 1096, 14187]","[204583, 178900, 34635, 199561, 40692, 176494, 102794, 140934, 118048, 219513]"
"[3891, 11734, 1904, 8688]","[178900, 40692, 34635, 31481, 102794, 150376, 204583, 73439, 176494, 122515]"
"[11007, 8440, 424, 14216]","[178900, 34635, 102794, 40692, 150376, 204583, 73439, 31481, 199561, 176494]"
"[9028, 7758, 10345, 14589]","[40692, 178900, 150376, 31481, 34635, 205637, 204583, 102794, 124708, 171668]"
"[10784, 392, 6676, 4909]","[40692, 31481, 34635, 178900, 25292, 102794, 150376, 73439, 122515, 205637]"
"[2897, 648, 7911, 8150]","[40692, 34635, 178900, 31481, 204583, 73439, 28023, 176494, 122515, 150376]"
"[7249, 4370, 5414, 14408]","[178900, 40692, 150376, 34635, 102794, 205637, 204583, 31481, 73439, 209778]"
"[6837, 11206, 318, 14028]","[34635, 40692, 31481, 178900, 122515, 73439, 24508, 7805, 204583, 176494]"
"[10791, 5115, 1138, 3079]","[34635, 178900, 40692, 31481, 150376, 204583, 28023, 73439, 122515, 102794]"
"[10679, 617, 3425, 6274]","[178900, 204583, 150376, 40692, 172225, 199561, 209778, 205637, 34635, 176494]"
"[1096, 1107, 9622, 14187]","[34635, 178900, 40692, 204583, 102794, 199561, 176494, 73439, 150376, 31481]"
"[7702, 5809, 8272, 3655]","[178900, 205637, 150376, 199561, 102794, 209778, 40692, 204583, 163967, 188920]"
"[3615, 3795, 1491, 11516]","[40692, 34635, 178900, 31481, 150376, 28023, 204583, 69789, 53953, 73439]"
"[12051, 3480, 13735, 7233]","[40692, 34635, 178900, 31481, 73439, 102794, 122515, 204583, 150376, 176494]"
"[10801, 10962, 12107, 7500]","[178900, 40692, 34635, 150376, 102794, 204583, 31481, 205637, 176494, 73439]"
"[9216, 7342, 3608, 9660]","[178900, 34635, 40692, 102794, 31481, 73439, 122515, 150376, 204583, 176494]"
"[3381, 7369, 13077, 1894]","[40692, 178900, 150376, 205637, 204583, 124708, 34635, 31481, 171668, 209778]"
"[8461, 7501, 594, 10247]","[178900, 34635, 40692, 204583, 199561, 150376, 102794, 176494, 73439, 118048]"
"[5806, 5939, 10064, 11469]","[178900, 40692, 34635, 102794, 150376, 204583, 31481, 199561, 73439, 205637]"
"[810, 5352, 7701, 10747]","[204583, 178900, 199561, 34635, 219513, 40692, 176494, 140934, 118048, 172225]"
"[293, 14179, 6523, 11304]","[178900, 150376, 204583, 172225, 40692, 209778, 199561, 205637, 171668, 34635]"
"[6438, 9660, 7680, 13710]","[178900, 34635, 40692, 204583, 199561, 150376, 31481, 176494, 102794, 73439]"
"[5299, 5763, 3679, 8759]","[178900, 40692, 150376, 34635, 204583, 31481, 28023, 102794, 205637, 199561]"
"[10100, 2361, 12187, 13220]","[34635, 178900, 40692, 102794, 73439, 150376, 204583, 31481, 199561, 122515]"
"[13556, 2347, 12734, 10111]","[31481, 34635, 204583, 178900, 24508, 40692, 176494, 122515, 7805, 73439]"
"[1700, 9788, 12426, 7507]","[178900, 40692, 204583, 34635, 199561, 150376, 102794, 31481, 176494, 73439]"
"[10095, 1902, 9576, 10157]","[178900, 40692, 150376, 204583, 172225, 34635, 205637, 171668, 199561, 176494]"
"[3802, 7970, 6214, 11928]","[178900, 34635, 40692, 204583, 31481, 150376, 102794, 199561, 176494, 73439]"
"[10711, 11276, 8228, 5168]","[178900, 150376, 205637, 40692, 124708, 204583, 34635, 171668, 102794, 163967]"
"[7909, 7439, 6568, 7777]","[178900, 40692, 150376, 204583, 205637, 199561, 209778, 34635, 31481, 171668]"
"[793, 7680, 11372, 406]","[204583, 34635, 178900, 199561, 40692, 102794, 176494, 31481, 219513, 73439]"
"[6237, 14503, 11045, 3655]","[178900, 150376, 40692, 102794, 34635, 205637, 199561, 216132, 73439, 204583]"
"[3496, 417, 1865, 6925]","[40692, 34635, 178900, 102794, 31481, 150376, 204583, 205637, 73439, 199561]"
"[6269, 6788, 8119, 13211]","[34635, 40692, 178900, 204583, 31481, 73439, 102794, 176494, 122515, 199561]"
"[123, 3680, 10169, 1613]","[31481, 40692, 178900, 34635, 204583, 28023, 102794, 45315, 150376, 7805]"
"[9461, 10340, 9211, 6300]","[178900, 204583, 34635, 40692, 199561, 31481, 102794, 150376, 176494, 209778]"
"[1265, 7712, 14397, 4985]","[178900, 204583, 199561, 34635, 40692, 172225, 150376, 176494, 140934, 31481]"
"[3793, 9361, 3381, 1033]","[178900, 150376, 40692, 205637, 124708, 171668, 31481, 172225, 34635, 133038]"
"[622, 11406, 6050, 7700]","[178900, 40692, 34635, 204583, 199561, 31481, 102794, 150376, 176494, 73439]"
"[2792, 1782, 12411, 4890]","[178900, 204583, 199561, 34635, 40692, 176494, 140934, 219513, 150376, 31481]"
"[1390, 9222, 3220, 35]","[178900, 34635, 204583, 199561, 40692, 176494, 102794, 73439, 118048, 219513]"
"[5130, 12964, 11272, 11062]","[178900, 40692, 150376, 34635, 204583, 102794, 199561, 205637, 31481, 176494]"
"[6871, 12882, 5186, 23]","[178900, 40692, 34635, 204583, 150376, 102794, 199561, 176494, 31481, 73439]"
"[6056, 13815, 5283, 8520]","[40692, 34635, 31481, 102794, 178900, 204583, 69789, 53953, 150376, 73439]"
"[3259, 5990, 419, 6307]","[40692, 34635, 178900, 102794, 31481, 150376, 73439, 122515, 205637, 25292]"
"[4471, 9302, 62, 7762]","[40692, 102794, 34635, 178900, 73439, 204583, 150376, 122515, 31481, 176494]"
"[3891, 1574, 4430, 961]","[178900, 40692, 34635, 31481, 204583, 28023, 176494, 73439, 150376, 122515]"
"[1414, 10356, 10754, 5023]","[40692, 178900, 31481, 34635, 28023, 150376, 204583, 73439, 122515, 176494]"
"[10816, 14799, 8324, 12021]","[178900, 204583, 40692, 34635, 199561, 150376, 102794, 176494, 205637, 172225]"
"[1509, 6352, 6300, 8350]","[178900, 34635, 40692, 204583, 31481, 199561, 176494, 73439, 102794, 150376]"
"[830, 11525, 7585, 5578]","[178900, 34635, 40692, 31481, 28023, 204583, 176494, 122515, 73439, 150376]"
"[4280, 13616, 5412, 6500]","[178900, 204583, 199561, 140934, 34635, 40692, 172225, 176494, 219513, 11971]"
"[4245, 8188, 2042, 653]","[40692, 178900, 34635, 150376, 31481, 28023, 204583, 102794, 205637, 124708]"
"[14715, 1561, 8388, 2270]","[40692, 31481, 34635, 1382, 178900, 7805, 105, 24508, 17133, 122515]"
"[2916, 2974, 11165, 294]","[34635, 199561, 204583, 178900, 176494, 140934, 40692, 219513, 118048, 73439]"
"[13414, 7608, 5674, 7153]","[204583, 178900, 199561, 34635, 176494, 219513, 140934, 40692, 118048, 31481]"
"[12579, 1611, 10655, 5143]","[178900, 34635, 40692, 31481, 28023, 176494, 150376, 122515, 73439, 204583]"
"[9606, 630, 3943, 3610]","[199561, 34635, 178900, 204583, 40692, 176494, 118048, 219513, 102794, 73439]"
"[8837, 8721, 2483, 5636]","[40692, 178900, 34635, 102794, 31481, 73439, 150376, 122515, 45315, 25292]"
"[13802, 1856, 9776, 1782]","[204583, 178900, 199561, 172225, 150376, 40692, 219513, 205637, 34635, 209778]"
"[1326, 2042, 5051, 7167]","[178900, 40692, 204583, 34635, 31481, 150376, 199561, 102794, 176494, 28023]"
"[5639, 13749, 11878, 10519]","[34635, 102794, 178900, 125153, 73439, 199561, 40692, 204583, 176494, 216132]"
"[9039, 5708, 9392, 10321]","[178900, 204583, 150376, 205637, 40692, 199561, 172225, 209778, 34635, 102794]"
"[1758, 5326, 7907, 12763]","[178900, 204583, 40692, 150376, 199561, 205637, 34635, 209778, 31481, 124708]"
"[7040, 1165, 9104, 14924]","[204583, 178900, 199561, 205637, 150376, 102794, 40692, 163967, 219513, 172225]"
"[14179, 3269, 293, 8830]","[178900, 150376, 172225, 204583, 205637, 40692, 209778, 171668, 199561, 124708]"
"[5008, 3187, 12141, 1275]","[178900, 34635, 40692, 204583, 31481, 176494, 199561, 102794, 73439, 150376]"
"[3054, 14074, 2296, 4085]","[40692, 31481, 34635, 178900, 25292, 25417, 150376, 17133, 105, 73439]"
"[14153, 6661, 1127, 7777]","[178900, 40692, 150376, 34635, 199561, 204583, 102794, 205637, 31481, 176494]"
"[11474, 6081, 14187, 9121]","[178900, 34635, 40692, 102794, 73439, 150376, 204583, 31481, 176494, 122515]"
"[11181, 14987, 5877, 4717]","[205637, 178900, 102794, 40692, 150376, 204583, 163967, 199561, 34635, 216132]"
"[6923, 1923, 12679, 7777]","[178900, 34635, 40692, 31481, 204583, 150376, 199561, 176494, 28023, 73439]"
"[6902, 5355, 13209, 642]","[34635, 40692, 178900, 31481, 204583, 122515, 73439, 102794, 45315, 176494]"
"[601, 5630, 880, 7121]","[178900, 40692, 34635, 204583, 31481, 102794, 199561, 176494, 150376, 73439]"
"[13950, 634, 5949, 3891]","[40692, 178900, 31481, 34635, 150376, 102794, 28023, 73439, 25292, 204583]"
"[13357, 185, 1819, 317]","[178900, 34635, 40692, 31481, 1382, 176494, 24508, 122515, 73439, 28023]"
"[205, 5652, 8266, 8155]","[178900, 204583, 34635, 199561, 102794, 150376, 40692, 176494, 118048, 125153]"
"[14670, 7410, 1059, 13913]","[40692, 178900, 150376, 31481, 34635, 124708, 28023, 205637, 171668, 25292]"
"[4661, 1765, 1934, 2561]","[204583, 178900, 199561, 34635, 176494, 140934, 219513, 118048, 40692, 102794]"
"[5533, 1563, 2654, 8428]","[34635, 40692, 73439, 122515, 102794, 45315, 70149, 31481, 17133, 25292]"
"[10609, 1621, 11176, 2204]","[40692, 31481, 34635, 105, 53953, 45315, 17133, 25417, 7805, 178900]"
"[7803, 1178, 7987, 1250]","[178900, 40692, 204583, 34635, 176494, 31481, 150376, 102794, 199561, 209778]"
"[1347, 961, 6028, 2029]","[178900, 34635, 40692, 204583, 31481, 150376, 176494, 102794, 28023, 199561]"
"[618, 4164, 868, 1184]","[178900, 34635, 31481, 40692, 28023, 204583, 140934, 11971, 176494, 105]"
"[2269, 8350, 4994, 1277]","[178900, 204583, 34635, 40692, 199561, 176494, 31481, 209778, 150376, 140934]"
"[7707, 1361, 73, 3528]","[204583, 178900, 199561, 102794, 34635, 40692, 150376, 176494, 205637, 125153]"
"[7859, 12345, 2813, 6204]","[40692, 178900, 34635, 31481, 150376, 102794, 73439, 204583, 25292, 205637]"
"[6976, 3792, 3587, 10925]","[178900, 40692, 102794, 34635, 150376, 204583, 205637, 199561, 73439, 31481]"
"[3538, 6120, 2807, 3018]","[178900, 204583, 199561, 34635, 40692, 176494, 219513, 209778, 172225, 150376]"
"[3059, 5412, 2626, 8649]","[178900, 204583, 40692, 34635, 199561, 150376, 172225, 176494, 31481, 140934]"
"[7587, 5949, 4245, 11596]","[178900, 40692, 150376, 205637, 124708, 31481, 171668, 133038, 25292, 209778]"
"[2503, 3187, 4954, 880]","[34635, 40692, 178900, 204583, 199561, 31481, 102794, 73439, 176494, 150376]"
"[6398, 14549, 954, 4146]","[178900, 40692, 150376, 205637, 171668, 124708, 204583, 31481, 133038, 102794]"
"[10280, 11157, 3086, 1253]","[178900, 40692, 34635, 150376, 102794, 73439, 31481, 122515, 176494, 204583]"
"[2104, 6056, 468, 8009]","[40692, 178900, 31481, 34635, 150376, 28023, 105, 45315, 73439, 122515]"
"[7875, 10231, 6929, 560]","[34635, 178900, 40692, 31481, 73439, 122515, 176494, 102794, 28023, 204583]"
"[8754, 6073, 7907, 11064]","[178900, 40692, 150376, 204583, 31481, 34635, 205637, 124708, 209778, 199561]"
"[282, 4661, 9251, 10333]","[204583, 178900, 199561, 40692, 34635, 150376, 102794, 219513, 176494, 205637]"
"[2720, 8450, 2478, 8067]","[178900, 204583, 40692, 34635, 199561, 150376, 102794, 31481, 176494, 28023]"
"[13324, 4116, 14382, 9114]","[40692, 31481, 53953, 25292, 69789, 150376, 25417, 34635, 133038, 178900]"
"[3361, 1167, 3118, 11582]","[34635, 40692, 102794, 73439, 122515, 178900, 31481, 204583, 45315, 176494]"
"[2113, 8453, 10634, 7553]","[34635, 178900, 40692, 204583, 102794, 73439, 176494, 31481, 122515, 199561]"
"[6610, 68, 5252, 21]","[204583, 178900, 199561, 34635, 40692, 102794, 219513, 176494, 118048, 209778]"
"[13418, 582, 1347, 6537]","[204583, 102794, 199561, 178900, 34635, 125153, 118048, 219513, 176494, 216132]"
"[2360, 8461, 10648, 2243]","[178900, 34635, 204583, 40692, 176494, 31481, 102794, 199561, 73439, 150376]"
"[406, 7284, 12236, 13363]","[178900, 34635, 204583, 199561, 40692, 140934, 176494, 172225, 31481, 150376]"
"[11063, 5726, 8361, 14016]","[178900, 102794, 40692, 34635, 204583, 150376, 205637, 199561, 73439, 216132]"
"[12285, 1005, 5139, 5621]","[178900, 40692, 34635, 204583, 150376, 31481, 199561, 28023, 176494, 172225]"
"[434, 2576, 7344, 8488]","[40692, 34635, 31481, 178900, 122515, 73439, 45315, 7805, 24508, 17133]"
"[8780, 9646, 9529, 98]","[178900, 40692, 150376, 205637, 31481, 34635, 102794, 204583, 124708, 171668]"
"[11405, 2791, 8310, 2830]","[34635, 204583, 102794, 178900, 118048, 176494, 40692, 122515, 73439, 199561]"
"[47, 4525, 1174, 3143]","[204583, 199561, 178900, 34635, 176494, 219513, 118048, 102794, 40692, 140934]"
"[12462, 11666, 5217, 1912]","[178900, 204583, 40692, 34635, 199561, 150376, 172225, 176494, 140934, 31481]"
"[10231, 1423, 3567, 4954]","[178900, 34635, 204583, 199561, 40692, 176494, 102794, 31481, 73439, 140934]"
"[7951, 9646, 13985, 10167]","[178900, 40692, 150376, 204583, 31481, 34635, 28023, 205637, 199561, 209778]"
"[3571, 6690, 926, 5492]","[178900, 204583, 102794, 150376, 40692, 205637, 199561, 34635, 209778, 176494]"
"[1361, 3522, 5442, 3708]","[204583, 178900, 199561, 205637, 150376, 40692, 163967, 102794, 34635, 219513]"
"[14107, 10420, 9302, 12141]","[178900, 40692, 34635, 31481, 150376, 204583, 102794, 73439, 28023, 176494]"
"[8793, 552, 4955, 2863]","[178900, 34635, 40692, 102794, 199561, 204583, 73439, 150376, 176494, 125153]"
"[3730, 10004, 11741, 11686]","[178900, 40692, 150376, 34635, 31481, 204583, 205637, 102794, 199561, 176494]"
"[11340, 11230, 9188, 1189]","[204583, 178900, 34635, 102794, 40692, 199561, 176494, 118048, 73439, 122515]"
"[9698, 1700, 4392, 8872]","[204583, 178900, 40692, 34635, 199561, 31481, 28023, 150376, 176494, 209778]"
"[7586, 2621, 10006, 4237]","[204583, 34635, 178900, 40692, 199561, 176494, 102794, 118048, 219513, 73439]"
"[14296, 10883, 5591, 13132]","[40692, 34635, 31481, 53953, 25417, 69789, 25292, 45315, 102794, 73439]"
"[2322, 840, 10231, 6729]","[34635, 40692, 31481, 178900, 1382, 122515, 73439, 17133, 24508, 105]"
"[8678, 8348, 2050, 341]","[178900, 34635, 40692, 204583, 102794, 150376, 199561, 31481, 73439, 28023]"
"[3850, 471, 14561, 9956]","[178900, 40692, 31481, 34635, 73439, 7805, 150376, 24508, 122515, 1382]"
"[7569, 11078, 9901, 7727]","[178900, 150376, 40692, 204583, 205637, 34635, 199561, 31481, 102794, 171668]"
"[3905, 11709, 10895, 4253]","[40692, 31481, 178900, 34635, 53953, 204583, 69789, 150376, 102794, 45315]"
"[3822, 2361, 9659, 6537]","[178900, 34635, 199561, 204583, 102794, 125153, 176494, 73439, 216132, 118048]"
"[8801, 14726, 3457, 13503]","[178900, 150376, 40692, 204583, 34635, 205637, 209778, 199561, 31481, 124708]"
"[9211, 3180, 14153, 12319]","[178900, 204583, 199561, 150376, 40692, 172225, 34635, 205637, 209778, 31481]"
"[12115, 9268, 1049, 4427]","[178900, 34635, 40692, 204583, 176494, 199561, 31481, 150376, 102794, 73439]"
"[5756, 7892, 12275, 3768]","[178900, 40692, 204583, 34635, 150376, 28023, 199561, 31481, 172225, 176494]"
"[8830, 3792, 3269, 1166]","[178900, 150376, 40692, 205637, 204583, 171668, 102794, 34635, 172225, 124708]"
"[12419, 4104, 3383, 2204]","[34635, 40692, 178900, 204583, 31481, 176494, 122515, 73439, 102794, 45315]"
"[11862, 1049, 9180, 12382]","[178900, 204583, 40692, 31481, 34635, 176494, 199561, 28023, 102794, 209778]"
"[9197, 5896, 891, 5787]","[178900, 40692, 34635, 204583, 150376, 199561, 102794, 176494, 205637, 31481]"
"[3393, 12141, 3943, 14501]","[204583, 178900, 199561, 219513, 176494, 34635, 209778, 40692, 102794, 118048]"
"[1326, 585, 2390, 802]","[178900, 204583, 40692, 34635, 199561, 150376, 31481, 172225, 176494, 102794]"
"[10043, 9981, 8350, 3650]","[178900, 40692, 34635, 204583, 150376, 199561, 31481, 176494, 28023, 209778]"
"[1481, 1559, 1374, 7328]","[31481, 40692, 105, 34635, 7805, 24508, 17133, 25417, 45315, 1382]"
"[8488, 2574, 2668, 341]","[34635, 40692, 122515, 178900, 102794, 204583, 73439, 31481, 176494, 70149]"
"[5985, 2904, 6039, 8865]","[178900, 204583, 40692, 34635, 199561, 31481, 176494, 102794, 209778, 150376]"
"[6610, 7836, 10603, 68]","[178900, 204583, 40692, 102794, 34635, 199561, 150376, 205637, 31481, 209778]"
"[10169, 3680, 9279, 7488]","[178900, 40692, 34635, 150376, 31481, 204583, 28023, 102794, 199561, 124708]"
"[924, 5461, 8450, 548]","[178900, 204583, 40692, 150376, 34635, 199561, 102794, 209778, 205637, 176494]"
"[8061, 11788, 7608, 4386]","[178900, 204583, 199561, 34635, 40692, 176494, 219513, 31481, 172225, 209778]"
"[570, 9222, 12050, 13858]","[178900, 204583, 199561, 219513, 34635, 281259, 176494, 209778, 102794, 40692]"
"[174, 3779, 6403, 4924]","[178900, 204583, 34635, 102794, 40692, 199561, 150376, 118048, 176494, 73439]"
"[11690, 1410, 11157, 5804]","[178900, 34635, 40692, 31481, 204583, 176494, 28023, 11971, 199561, 140934]"
"[5636, 4895, 741, 11165]","[40692, 34635, 178900, 31481, 204583, 150376, 102794, 73439, 122515, 176494]"
"[10006, 11198, 10812, 11299]","[178900, 204583, 40692, 34635, 199561, 102794, 150376, 205637, 176494, 209778]"
"[7189, 2358, 9747, 14926]","[204583, 178900, 102794, 34635, 40692, 199561, 73439, 31481, 176494, 118048]"
"[2478, 504, 4733, 3229]","[178900, 102794, 40692, 34635, 204583, 150376, 73439, 199561, 176494, 125153]"
"[7373, 10900, 10480, 9161]","[178900, 34635, 204583, 199561, 40692, 176494, 140934, 31481, 118048, 102794]"
"[12644, 694, 3150, 1889]","[40692, 178900, 34635, 150376, 102794, 31481, 73439, 204583, 176494, 122515]"
"[9434, 10654, 8197, 10588]","[178900, 40692, 34635, 150376, 31481, 204583, 102794, 205637, 73439, 28023]"
"[7537, 5713, 3440, 14550]","[40692, 34635, 31481, 53953, 150376, 178900, 69789, 25292, 102794, 133038]"
"[634, 6676, 11734, 5980]","[40692, 178900, 34635, 31481, 204583, 102794, 150376, 176494, 73439, 122515]"
"[11706, 10400, 4918, 13947]","[178900, 40692, 34635, 204583, 150376, 31481, 69789, 176494, 28023, 102794]"
"[102, 10598, 11580, 961]","[178900, 40692, 34635, 150376, 31481, 102794, 204583, 176494, 73439, 28023]"
"[8134, 6199, 4989, 6636]","[178900, 40692, 34635, 150376, 102794, 199561, 205637, 204583, 73439, 31481]"
"[1042, 8414, 12752, 10374]","[34635, 102794, 40692, 178900, 204583, 73439, 122515, 31481, 176494, 150376]"
"[12566, 2172, 3578, 3372]","[178900, 31481, 40692, 34635, 150376, 1382, 7805, 24508, 105, 25292]"
"[1687, 2791, 2662, 9191]","[204583, 178900, 199561, 219513, 34635, 176494, 102794, 40692, 118048, 209778]"
"[1474, 1865, 11064, 134]","[40692, 204583, 34635, 178900, 150376, 102794, 199561, 69789, 31481, 205637]"
"[7099, 7391, 5948, 4584]","[178900, 150376, 205637, 40692, 204583, 31481, 171668, 34635, 124708, 199561]"
"[3765, 6954, 525, 2170]","[178900, 34635, 204583, 40692, 199561, 176494, 150376, 31481, 102794, 118048]"
"[3905, 8093, 10618, 1082]","[178900, 40692, 34635, 204583, 31481, 199561, 176494, 150376, 102794, 73439]"
