group_members,recommendations
"[5980, 1564, 2869, 5025]","[255484, 262534, 205637, 323046, 150376, 214296, 178900, 199561, 204583, 34635]"
"[1239, 12293, 8177, 2955]","[255484, 262534, 323046, 214296, 204583, 102794, 199561, 124708, 205637, 150376]"
"[11762, 7767, 3126, 3721]","[255484, 262534, 323046, 214296, 124708, 9625, 204583, 40692, 205637, 73439]"
"[10837, 13203, 7802, 3691]","[255484, 323046, 262534, 150376, 176494, 214296, 205637, 34635, 124708, 178900]"
"[11769, 2648, 12140, 10415]","[255484, 262534, 323046, 176494, 214296, 124708, 102794, 205637, 150376, 199561]"
"[10969, 6214, 6661, 11499]","[255484, 262534, 323046, 150376, 176494, 214296, 204583, 34635, 102794, 124708]"
"[4370, 13286, 13745, 5731]","[255484, 262534, 323046, 205637, 176494, 214296, 199561, 178900, 204583, 150376]"
"[7208, 2412, 12224, 2868]","[255484, 262534, 205637, 323046, 214296, 150376, 176494, 199561, 204583, 34635]"
"[760, 2596, 4722, 14479]","[255484, 262534, 205637, 323046, 214296, 150376, 34635, 31481, 9625, 178900]"
"[7258, 2579, 8476, 14482]","[255484, 262534, 205637, 323046, 214296, 150376, 124708, 199561, 204583, 176494]"
"[7563, 7708, 1024, 694]","[255484, 262534, 205637, 323046, 176494, 214296, 199561, 124708, 102794, 204583]"
"[11667, 10341, 2750, 12767]","[255484, 262534, 323046, 214296, 124708, 205637, 150376, 204583, 102794, 9625]"
"[9505, 14046, 1320, 14082]","[255484, 262534, 323046, 214296, 150376, 199561, 205637, 176494, 178900, 124708]"
"[4496, 3671, 2885, 1361]","[255484, 262534, 323046, 214296, 124708, 205637, 150376, 176494, 204583, 178900]"
"[12426, 5992, 1732, 13905]","[255484, 262534, 323046, 214296, 178900, 199561, 205637, 150376, 204583, 102794]"
"[2373, 521, 1096, 14187]","[255484, 323046, 262534, 214296, 124708, 122515, 9625, 31481, 205637, 150376]"
"[3891, 11734, 1904, 8688]","[255484, 262534, 323046, 214296, 150376, 199561, 176494, 124708, 102794, 122515]"
"[11007, 8440, 424, 14216]","[255484, 262534, 323046, 150376, 214296, 204583, 124708, 102794, 31481, 9625]"
"[9028, 7758, 10345, 14589]","[255484, 205637, 262534, 323046, 176494, 214296, 199561, 150376, 204583, 178900]"
"[10784, 392, 6676, 4909]","[255484, 262534, 205637, 323046, 150376, 176494, 214296, 178900, 199561, 34635]"
"[2897, 648, 7911, 8150]","[255484, 205637, 262534, 323046, 150376, 214296, 178900, 204583, 176494, 199561]"
"[7249, 4370, 5414, 14408]","[255484, 205637, 262534, 323046, 176494, 214296, 178900, 199561, 150376, 204583]"
"[6837, 11206, 318, 14028]","[255484, 262534, 205637, 323046, 150376, 214296, 178900, 176494, 199561, 204583]"
"[10791, 5115, 1138, 3079]","[255484, 205637, 262534, 323046, 150376, 214296, 102794, 176494, 199561, 204583]"
"[10679, 617, 3425, 6274]","[255484, 323046, 262534, 150376, 214296, 204583, 124708, 176494, 178900, 102794]"
"[1096, 1107, 9622, 14187]","[255484, 262534, 323046, 214296, 178900, 205637, 150376, 176494, 204583, 34635]"
"[7702, 5809, 8272, 3655]","[255484, 262534, 205637, 323046, 150376, 176494, 214296, 204583, 199561, 34635]"
"[3615, 3795, 1491, 11516]","[255484, 323046, 262534, 214296, 204583, 205637, 176494, 178900, 199561, 124708]"
"[12051, 3480, 13735, 7233]","[255484, 323046, 262534, 150376, 214296, 204583, 176494, 178900, 199561, 102794]"
"[10801, 10962, 12107, 7500]","[255484, 262534, 323046, 214296, 199561, 124708, 205637, 176494, 204583, 178900]"
"[9216, 7342, 3608, 9660]","[255484, 262534, 323046, 214296, 124708, 176494, 204583, 102794, 205637, 150376]"
"[3381, 7369, 13077, 1894]","[255484, 262534, 323046, 214296, 176494, 178900, 199561, 205637, 34635, 124708]"
"[8461, 7501, 594, 10247]","[255484, 262534, 205637, 323046, 204583, 214296, 178900, 199561, 34635, 150376]"
"[5806, 5939, 10064, 11469]","[255484, 262534, 323046, 214296, 176494, 199561, 204583, 205637, 150376, 124708]"
"[810, 5352, 7701, 10747]","[255484, 205637, 323046, 262534, 176494, 214296, 150376, 178900, 204583, 102794]"
"[293, 14179, 6523, 11304]","[255484, 262534, 205637, 323046, 176494, 214296, 34635, 199561, 124708, 150376]"
"[6438, 9660, 7680, 13710]","[255484, 262534, 323046, 214296, 102794, 205637, 176494, 178900, 204583, 124708]"
"[5299, 5763, 3679, 8759]","[255484, 323046, 262534, 150376, 214296, 205637, 176494, 199561, 102794, 204583]"
"[10100, 2361, 12187, 13220]","[255484, 262534, 205637, 323046, 150376, 176494, 214296, 199561, 204583, 178900]"
"[13556, 2347, 12734, 10111]","[255484, 205637, 323046, 199561, 262534, 150376, 178900, 214296, 102794, 124708]"
"[1700, 9788, 12426, 7507]","[255484, 262534, 205637, 323046, 150376, 214296, 199561, 176494, 204583, 178900]"
"[10095, 1902, 9576, 10157]","[255484, 262534, 323046, 214296, 102794, 9625, 176494, 34635, 204583, 205637]"
"[3802, 7970, 6214, 11928]","[255484, 323046, 262534, 214296, 204583, 102794, 124708, 150376, 176494, 199561]"
"[10711, 11276, 8228, 5168]","[255484, 262534, 323046, 176494, 214296, 199561, 34635, 124708, 150376, 205637]"
"[7909, 7439, 6568, 7777]","[255484, 262534, 323046, 176494, 214296, 204583, 34635, 124708, 9625, 199561]"
"[793, 7680, 11372, 406]","[323046, 255484, 205637, 262534, 150376, 214296, 204583, 102794, 34635, 124708]"
"[6237, 14503, 11045, 3655]","[255484, 262534, 205637, 323046, 214296, 204583, 150376, 176494, 34635, 102794]"
"[3496, 417, 1865, 6925]","[255484, 262534, 323046, 214296, 205637, 176494, 150376, 199561, 204583, 9625]"
"[6269, 6788, 8119, 13211]","[255484, 262534, 205637, 323046, 150376, 214296, 204583, 124708, 9625, 176494]"
"[123, 3680, 10169, 1613]","[255484, 262534, 205637, 323046, 214296, 204583, 124708, 102794, 9625, 176494]"
"[9461, 10340, 9211, 6300]","[255484, 262534, 323046, 150376, 214296, 124708, 205637, 102794, 176494, 204583]"
"[1265, 7712, 14397, 4985]","[262534, 255484, 205637, 323046, 214296, 150376, 176494, 204583, 178900, 199561]"
"[3793, 9361, 3381, 1033]","[255484, 323046, 262534, 214296, 176494, 199561, 205637, 102794, 204583, 31481]"
"[622, 11406, 6050, 7700]","[255484, 262534, 323046, 214296, 176494, 102794, 205637, 9625, 34635, 124708]"
"[2792, 1782, 12411, 4890]","[255484, 262534, 205637, 323046, 214296, 34635, 102794, 124708, 9625, 150376]"
"[1390, 9222, 3220, 35]","[255484, 262534, 323046, 214296, 199561, 124708, 205637, 34635, 9625, 31481]"
"[5130, 12964, 11272, 11062]","[255484, 262534, 205637, 323046, 214296, 150376, 199561, 204583, 176494, 34635]"
"[6871, 12882, 5186, 23]","[255484, 262534, 323046, 214296, 199561, 124708, 176494, 31481, 122515, 150376]"
"[6056, 13815, 5283, 8520]","[255484, 262534, 205637, 323046, 214296, 199561, 204583, 150376, 176494, 178900]"
"[3259, 5990, 419, 6307]","[255484, 262534, 205637, 323046, 150376, 176494, 214296, 124708, 199561, 34635]"
"[4471, 9302, 62, 7762]","[255484, 262534, 323046, 214296, 150376, 199561, 34635, 205637, 176494, 102794]"
"[3891, 1574, 4430, 961]","[255484, 262534, 323046, 214296, 124708, 102794, 9625, 205637, 204583, 199561]"
"[1414, 10356, 10754, 5023]","[255484, 262534, 205637, 323046, 214296, 150376, 176494, 178900, 199561, 204583]"
"[10816, 14799, 8324, 12021]","[255484, 262534, 214296, 205637, 150376, 178900, 199561, 204583, 323046, 176494]"
"[1509, 6352, 6300, 8350]","[255484, 262534, 205637, 323046, 214296, 150376, 176494, 178900, 199561, 124708]"
"[830, 11525, 7585, 5578]","[255484, 262534, 205637, 323046, 214296, 124708, 150376, 199561, 204583, 9625]"
"[4280, 13616, 5412, 6500]","[255484, 262534, 205637, 323046, 214296, 199561, 102794, 150376, 176494, 178900]"
"[4245, 8188, 2042, 653]","[255484, 262534, 323046, 176494, 214296, 199561, 150376, 178900, 205637, 204583]"
"[14715, 1561, 8388, 2270]","[255484, 262534, 323046, 214296, 204583, 205637, 150376, 176494, 178900, 199561]"
"[2916, 2974, 11165, 294]","[255484, 205637, 262534, 323046, 176494, 214296, 178900, 102794, 150376, 204583]"
"[13414, 7608, 5674, 7153]","[255484, 262534, 205637, 323046, 214296, 124708, 102794, 150376, 178900, 199561]"
"[12579, 1611, 10655, 5143]","[255484, 262534, 205637, 323046, 214296, 199561, 204583, 124708, 150376, 176494]"
"[9606, 630, 3943, 3610]","[255484, 262534, 323046, 214296, 150376, 124708, 102794, 31481, 205637, 9625]"
"[8837, 8721, 2483, 5636]","[262534, 255484, 205637, 323046, 214296, 204583, 199561, 150376, 176494, 178900]"
"[13802, 1856, 9776, 1782]","[255484, 262534, 323046, 214296, 178900, 34635, 150376, 176494, 199561, 102794]"
"[1326, 2042, 5051, 7167]","[255484, 262534, 323046, 214296, 199561, 205637, 176494, 150376, 102794, 34635]"
"[5639, 13749, 11878, 10519]","[255484, 205637, 323046, 262534, 214296, 199561, 150376, 204583, 102794, 176494]"
"[9039, 5708, 9392, 10321]","[255484, 262534, 323046, 214296, 34635, 199561, 204583, 124708, 178900, 205637]"
"[1758, 5326, 7907, 12763]","[255484, 262534, 323046, 214296, 205637, 178900, 176494, 102794, 150376, 204583]"
"[7040, 1165, 9104, 14924]","[255484, 262534, 205637, 323046, 150376, 176494, 214296, 204583, 34635, 102794]"
"[14179, 3269, 293, 8830]","[255484, 262534, 323046, 176494, 214296, 205637, 199561, 34635, 124708, 204583]"
"[5008, 3187, 12141, 1275]","[255484, 262534, 323046, 214296, 205637, 176494, 150376, 199561, 204583, 9625]"
"[3054, 14074, 2296, 4085]","[262534, 255484, 214296, 176494, 199561, 205637, 178900, 323046, 150376, 289247]"
"[14153, 6661, 1127, 7777]","[255484, 262534, 323046, 214296, 150376, 176494, 204583, 124708, 34635, 102794]"
"[11474, 6081, 14187, 9121]","[255484, 262534, 323046, 214296, 199561, 205637, 176494, 178900, 204583, 150376]"
"[11181, 14987, 5877, 4717]","[255484, 262534, 205637, 323046, 176494, 214296, 199561, 150376, 178900, 204583]"
"[6923, 1923, 12679, 7777]","[255484, 262534, 323046, 150376, 214296, 199561, 34635, 124708, 176494, 204583]"
"[6902, 5355, 13209, 642]","[255484, 262534, 205637, 323046, 214296, 204583, 176494, 178900, 124708, 150376]"
"[601, 5630, 880, 7121]","[255484, 262534, 323046, 176494, 214296, 204583, 205637, 150376, 9625, 34635]"
"[13950, 634, 5949, 3891]","[255484, 262534, 323046, 150376, 176494, 214296, 205637, 178900, 199561, 204583]"
"[13357, 185, 1819, 317]","[262534, 255484, 205637, 214296, 176494, 150376, 124708, 323046, 178900, 199561]"
"[205, 5652, 8266, 8155]","[255484, 262534, 323046, 214296, 150376, 204583, 124708, 102794, 9625, 205637]"
"[14670, 7410, 1059, 13913]","[255484, 262534, 323046, 214296, 205637, 176494, 150376, 178900, 199561, 204583]"
"[4661, 1765, 1934, 2561]","[255484, 205637, 262534, 323046, 176494, 214296, 150376, 199561, 204583, 102794]"
"[5533, 1563, 2654, 8428]","[255484, 262534, 205637, 323046, 214296, 150376, 176494, 199561, 204583, 124708]"
"[10609, 1621, 11176, 2204]","[255484, 262534, 205637, 323046, 150376, 214296, 178900, 199561, 204583, 176494]"
"[7803, 1178, 7987, 1250]","[255484, 262534, 323046, 214296, 205637, 178900, 199561, 124708, 9625, 150376]"
"[1347, 961, 6028, 2029]","[255484, 262534, 323046, 214296, 102794, 205637, 150376, 199561, 204583, 176494]"
"[618, 4164, 868, 1184]","[255484, 262534, 205637, 323046, 214296, 176494, 199561, 178900, 204583, 9625]"
"[2269, 8350, 4994, 1277]","[255484, 323046, 262534, 214296, 199561, 205637, 150376, 176494, 124708, 9625]"
"[7707, 1361, 73, 3528]","[255484, 262534, 323046, 214296, 124708, 204583, 34635, 199561, 176494, 102794]"
"[7859, 12345, 2813, 6204]","[255484, 262534, 323046, 214296, 199561, 205637, 176494, 204583, 102794, 34635]"
"[6976, 3792, 3587, 10925]","[255484, 262534, 323046, 176494, 214296, 178900, 199561, 205637, 204583, 150376]"
"[3538, 6120, 2807, 3018]","[255484, 262534, 323046, 214296, 205637, 150376, 178900, 199561, 34635, 176494]"
"[3059, 5412, 2626, 8649]","[255484, 262534, 205637, 323046, 176494, 214296, 199561, 204583, 34635, 124708]"
"[7587, 5949, 4245, 11596]","[255484, 262534, 323046, 150376, 176494, 214296, 178900, 199561, 204583, 205637]"
"[2503, 3187, 4954, 880]","[255484, 262534, 205637, 323046, 176494, 214296, 150376, 34635, 124708, 178900]"
"[6398, 14549, 954, 4146]","[255484, 323046, 262534, 214296, 199561, 34635, 176494, 204583, 205637, 102794]"
"[10280, 11157, 3086, 1253]","[255484, 262534, 323046, 176494, 214296, 199561, 204583, 34635, 124708, 102794]"
"[2104, 6056, 468, 8009]","[255484, 262534, 323046, 214296, 199561, 204583, 205637, 176494, 178900, 150376]"
"[7875, 10231, 6929, 560]","[255484, 262534, 323046, 214296, 199561, 9625, 205637, 150376, 124708, 176494]"
"[8754, 6073, 7907, 11064]","[255484, 262534, 323046, 176494, 214296, 205637, 150376, 34635, 102794, 199561]"
"[282, 4661, 9251, 10333]","[255484, 262534, 205637, 323046, 214296, 176494, 199561, 150376, 204583, 102794]"
"[2720, 8450, 2478, 8067]","[255484, 323046, 262534, 150376, 214296, 176494, 102794, 124708, 205637, 204583]"
"[13324, 4116, 14382, 9114]","[255484, 205637, 262534, 323046, 176494, 214296, 178900, 199561, 204583, 102794]"
"[3361, 1167, 3118, 11582]","[255484, 205637, 323046, 262534, 214296, 176494, 199561, 204583, 150376, 178900]"
"[2113, 8453, 10634, 7553]","[255484, 262534, 323046, 214296, 199561, 205637, 176494, 204583, 124708, 150376]"
"[6610, 68, 5252, 21]","[255484, 262534, 323046, 214296, 124708, 205637, 150376, 176494, 199561, 31481]"
"[13418, 582, 1347, 6537]","[255484, 262534, 323046, 214296, 102794, 176494, 178900, 150376, 199561, 204583]"
"[2360, 8461, 10648, 2243]","[255484, 262534, 205637, 323046, 150376, 214296, 178900, 199561, 176494, 204583]"
"[406, 7284, 12236, 13363]","[255484, 323046, 262534, 205637, 214296, 204583, 150376, 102794, 34635, 124708]"
"[11063, 5726, 8361, 14016]","[255484, 262534, 205637, 323046, 150376, 214296, 176494, 124708, 199561, 178900]"
"[12285, 1005, 5139, 5621]","[255484, 262534, 323046, 176494, 214296, 150376, 199561, 205637, 178900, 204583]"
"[434, 2576, 7344, 8488]","[255484, 262534, 323046, 199561, 205637, 214296, 204583, 150376, 102794, 9625]"
"[8780, 9646, 9529, 98]","[255484, 262534, 323046, 214296, 176494, 124708, 199561, 204583, 205637, 31481]"
"[11405, 2791, 8310, 2830]","[255484, 262534, 323046, 214296, 199561, 124708, 176494, 178900, 204583, 34635]"
"[47, 4525, 1174, 3143]","[255484, 262534, 205637, 323046, 150376, 214296, 178900, 124708, 204583, 102794]"
"[12462, 11666, 5217, 1912]","[255484, 262534, 323046, 214296, 205637, 150376, 176494, 199561, 178900, 204583]"
"[10231, 1423, 3567, 4954]","[255484, 262534, 205637, 323046, 214296, 150376, 176494, 204583, 34635, 124708]"
"[7951, 9646, 13985, 10167]","[255484, 262534, 323046, 214296, 176494, 199561, 204583, 34635, 124708, 9625]"
"[3571, 6690, 926, 5492]","[255484, 323046, 262534, 214296, 204583, 9625, 205637, 124708, 150376, 176494]"
"[1361, 3522, 5442, 3708]","[255484, 262534, 323046, 214296, 176494, 204583, 124708, 199561, 34635, 9625]"
"[14107, 10420, 9302, 12141]","[255484, 262534, 323046, 150376, 214296, 176494, 199561, 102794, 205637, 204583]"
"[8793, 552, 4955, 2863]","[255484, 262534, 323046, 214296, 124708, 9625, 205637, 150376, 204583, 102794]"
"[3730, 10004, 11741, 11686]","[255484, 262534, 205637, 323046, 176494, 214296, 199561, 150376, 102794, 204583]"
"[11340, 11230, 9188, 1189]","[255484, 262534, 323046, 214296, 204583, 205637, 178900, 124708, 9625, 150376]"
"[9698, 1700, 4392, 8872]","[255484, 323046, 262534, 150376, 176494, 214296, 34635, 205637, 199561, 204583]"
"[7586, 2621, 10006, 4237]","[255484, 262534, 323046, 214296, 199561, 124708, 205637, 150376, 34635, 176494]"
"[14296, 10883, 5591, 13132]","[255484, 205637, 262534, 323046, 214296, 199561, 150376, 176494, 178900, 102794]"
"[2322, 840, 10231, 6729]","[255484, 262534, 214296, 204583, 323046, 205637, 150376, 176494, 199561, 124708]"
"[8678, 8348, 2050, 341]","[255484, 262534, 205637, 323046, 176494, 214296, 178900, 204583, 34635, 124708]"
"[3850, 471, 14561, 9956]","[255484, 262534, 205637, 323046, 150376, 176494, 214296, 204583, 178900, 199561]"
"[7569, 11078, 9901, 7727]","[255484, 262534, 323046, 214296, 124708, 205637, 176494, 199561, 34635, 178900]"
"[3905, 11709, 10895, 4253]","[255484, 323046, 205637, 204583, 262534, 176494, 214296, 150376, 199561, 124708]"
"[3822, 2361, 9659, 6537]","[255484, 205637, 323046, 262534, 214296, 124708, 150376, 176494, 199561, 102794]"
"[8801, 14726, 3457, 13503]","[255484, 205637, 262534, 214296, 199561, 323046, 150376, 204583, 176494, 124708]"
"[9211, 3180, 14153, 12319]","[255484, 262534, 323046, 150376, 176494, 214296, 102794, 124708, 199561, 204583]"
"[12115, 9268, 1049, 4427]","[255484, 262534, 323046, 214296, 205637, 176494, 204583, 124708, 150376, 199561]"
"[5756, 7892, 12275, 3768]","[255484, 323046, 262534, 176494, 199561, 214296, 178900, 102794, 205637, 204583]"
"[8830, 3792, 3269, 1166]","[255484, 262534, 323046, 214296, 204583, 205637, 176494, 199561, 124708, 178900]"
"[12419, 4104, 3383, 2204]","[255484, 262534, 323046, 150376, 214296, 205637, 199561, 204583, 176494, 178900]"
"[11862, 1049, 9180, 12382]","[255484, 262534, 205637, 323046, 176494, 150376, 214296, 178900, 204583, 199561]"
"[9197, 5896, 891, 5787]","[255484, 262534, 323046, 214296, 199561, 9625, 205637, 124708, 34635, 102794]"
"[3393, 12141, 3943, 14501]","[255484, 262534, 323046, 150376, 214296, 205637, 34635, 124708, 176494, 102794]"
"[1326, 585, 2390, 802]","[255484, 262534, 323046, 214296, 199561, 204583, 34635, 124708, 205637, 176494]"
"[10043, 9981, 8350, 3650]","[255484, 262534, 323046, 214296, 199561, 205637, 150376, 9625, 122515, 204583]"
"[1481, 1559, 1374, 7328]","[255484, 262534, 205637, 323046, 150376, 176494, 214296, 178900, 199561, 204583]"
"[8488, 2574, 2668, 341]","[255484, 262534, 323046, 214296, 124708, 205637, 199561, 102794, 178900, 204583]"
"[5985, 2904, 6039, 8865]","[255484, 262534, 323046, 150376, 214296, 176494, 124708, 102794, 9625, 204583]"
"[6610, 7836, 10603, 68]","[255484, 262534, 323046, 176494, 214296, 205637, 150376, 199561, 34635, 124708]"
"[10169, 3680, 9279, 7488]","[255484, 262534, 205637, 323046, 214296, 204583, 176494, 102794, 178900, 199561]"
"[924, 5461, 8450, 548]","[255484, 262534, 323046, 176494, 214296, 150376, 9625, 205637, 102794, 124708]"
"[8061, 11788, 7608, 4386]","[255484, 262534, 205637, 323046, 150376, 214296, 124708, 34635, 176494, 178900]"
"[570, 9222, 12050, 13858]","[255484, 262534, 323046, 214296, 150376, 199561, 34635, 176494, 178900, 204583]"
"[174, 3779, 6403, 4924]","[262534, 255484, 214296, 323046, 205637, 204583, 199561, 9625, 124708, 122515]"
"[11690, 1410, 11157, 5804]","[255484, 262534, 323046, 150376, 176494, 214296, 199561, 204583, 205637, 178900]"
"[5636, 4895, 741, 11165]","[255484, 262534, 205637, 323046, 214296, 178900, 199561, 204583, 102794, 34635]"
"[10006, 11198, 10812, 11299]","[255484, 262534, 323046, 214296, 124708, 205637, 150376, 199561, 34635, 102794]"
"[7189, 2358, 9747, 14926]","[255484, 262534, 323046, 214296, 102794, 150376, 205637, 176494, 178900, 9625]"
"[2478, 504, 4733, 3229]","[255484, 262534, 323046, 214296, 124708, 9625, 199561, 337864, 102794, 205637]"
"[7373, 10900, 10480, 9161]","[255484, 262534, 323046, 176494, 214296, 205637, 150376, 178900, 124708, 9625]"
"[12644, 694, 3150, 1889]","[255484, 262534, 323046, 214296, 124708, 199561, 204583, 34635, 9625, 205637]"
"[9434, 10654, 8197, 10588]","[255484, 323046, 262534, 214296, 102794, 205637, 150376, 176494, 199561, 204583]"
"[7537, 5713, 3440, 14550]","[255484, 262534, 323046, 150376, 214296, 205637, 176494, 178900, 204583, 199561]"
"[634, 6676, 11734, 5980]","[255484, 205637, 323046, 262534, 150376, 214296, 199561, 204583, 178900, 34635]"
"[11706, 10400, 4918, 13947]","[255484, 262534, 205637, 323046, 214296, 176494, 199561, 204583, 9625, 102794]"
"[102, 10598, 11580, 961]","[255484, 205637, 262534, 323046, 214296, 204583, 150376, 34635, 199561, 178900]"
"[8134, 6199, 4989, 6636]","[255484, 262534, 323046, 214296, 204583, 205637, 150376, 176494, 124708, 31481]"
"[1042, 8414, 12752, 10374]","[255484, 262534, 205637, 323046, 150376, 214296, 178900, 199561, 204583, 9625]"
"[12566, 2172, 3578, 3372]","[255484, 262534, 323046, 150376, 176494, 214296, 199561, 204583, 102794, 205637]"
"[1687, 2791, 2662, 9191]","[255484, 262534, 205637, 323046, 214296, 199561, 102794, 176494, 124708, 178900]"
"[1474, 1865, 11064, 134]","[255484, 323046, 262534, 214296, 102794, 176494, 9625, 34635, 122515, 205637]"
"[7099, 7391, 5948, 4584]","[255484, 262534, 323046, 214296, 34635, 205637, 150376, 176494, 199561, 204583]"
"[3765, 6954, 525, 2170]","[255484, 262534, 323046, 214296, 124708, 205637, 150376, 199561, 34635, 102794]"
"[3905, 8093, 10618, 1082]","[255484, 262534, 323046, 205637, 214296, 204583, 124708, 176494, 122515, 34635]"
