group_members,recommendations
"[4198, 1316, 6222, 4134]","[255484, 323046, 205637, 262534, 214296, 199561, 150376, 34635, 204583, 102794]"
"[8572, 9622, 3732, 3787]","[255484, 262534, 323046, 150376, 176494, 214296, 205637, 204583, 34635, 102794]"
"[5143, 8676, 11706, 4924]","[255484, 262534, 205637, 323046, 214296, 199561, 204583, 150376, 102794, 124708]"
"[1758, 2418, 3398, 3532]","[255484, 262534, 323046, 214296, 205637, 150376, 204583, 124708, 178900, 199561]"
"[2345, 3571, 1064, 3664]","[255484, 323046, 262534, 214296, 176494, 178900, 199561, 124708, 205637, 150376]"
"[10420, 3399, 11735, 838]","[255484, 262534, 323046, 214296, 199561, 204583, 150376, 176494, 205637, 124708]"
"[12738, 8664, 7777, 5914]","[262534, 255484, 323046, 214296, 176494, 205637, 124708, 150376, 102794, 204583]"
"[12546, 7232, 3618, 5939]","[255484, 262534, 323046, 214296, 102794, 124708, 150376, 176494, 199561, 34635]"
"[2890, 1406, 3776, 12384]","[255484, 323046, 150376, 214296, 262534, 176494, 178900, 199561, 102794, 205637]"
"[11078, 4951, 10609, 5649]","[323046, 255484, 199561, 214296, 204583, 205637, 176494, 262534, 150376, 178900]"
"[3096, 11198, 9638, 820]","[255484, 262534, 205637, 323046, 176494, 214296, 199561, 124708, 204583, 34635]"
"[6120, 4079, 5814, 3998]","[255484, 262534, 323046, 150376, 176494, 214296, 199561, 205637, 34635, 204583]"
"[10943, 9316, 5146, 2492]","[255484, 262534, 323046, 176494, 214296, 150376, 204583, 205637, 199561, 34635]"
"[5867, 2268, 2485, 4650]","[255484, 262534, 323046, 214296, 124708, 205637, 176494, 150376, 204583, 34635]"
"[9895, 13399, 9751, 959]","[255484, 262534, 323046, 176494, 214296, 199561, 204583, 205637, 178900, 102794]"
"[8067, 8405, 4164, 2460]","[255484, 262534, 205637, 323046, 214296, 150376, 204583, 176494, 199561, 124708]"
"[167, 2289, 7584, 897]","[255484, 262534, 205637, 323046, 214296, 150376, 176494, 124708, 34635, 102794]"
"[1277, 3260, 521, 10866]","[255484, 262534, 323046, 214296, 150376, 176494, 199561, 34635, 205637, 204583]"
"[11277, 4658, 12546, 10111]","[255484, 262534, 323046, 150376, 214296, 199561, 205637, 124708, 176494, 204583]"
"[13979, 34, 780, 1416]","[255484, 262534, 323046, 214296, 205637, 176494, 178900, 199561, 204583, 124708]"
"[21, 1698, 2270, 3587]","[255484, 262534, 323046, 214296, 205637, 150376, 124708, 176494, 178900, 31481]"
"[4625, 9595, 3401, 1934]","[255484, 262534, 205637, 323046, 150376, 214296, 34635, 176494, 199561, 204583]"
"[12186, 7411, 3088, 12763]","[262534, 255484, 205637, 323046, 214296, 176494, 150376, 199561, 178900, 204583]"
"[7410, 6682, 1984, 3610]","[255484, 262534, 205637, 323046, 176494, 214296, 124708, 102794, 122515, 9625]"
"[14043, 11953, 8145, 10908]","[255484, 262534, 205637, 323046, 176494, 214296, 178900, 150376, 199561, 34635]"
"[2320, 5025, 915, 7689]","[255484, 262534, 323046, 214296, 205637, 199561, 204583, 150376, 34635, 178900]"
"[3840, 3700, 289, 1202]","[255484, 262534, 323046, 214296, 205637, 204583, 124708, 150376, 176494, 178900]"
"[13306, 6291, 8476, 14549]","[255484, 262534, 323046, 150376, 214296, 176494, 204583, 205637, 124708, 102794]"
"[1535, 12170, 6563, 10686]","[255484, 323046, 102794, 262534, 150376, 214296, 9625, 176494, 199561, 124708]"
"[1694, 4206, 13688, 2419]","[255484, 205637, 262534, 323046, 150376, 214296, 176494, 199561, 204583, 178900]"
"[9053, 13027, 8937, 3051]","[255484, 262534, 205637, 323046, 150376, 214296, 176494, 204583, 178900, 199561]"
"[4286, 2634, 2550, 2433]","[255484, 205637, 262534, 323046, 150376, 214296, 176494, 204583, 102794, 34635]"
"[14516, 11324, 3683, 9512]","[255484, 323046, 262534, 176494, 214296, 178900, 102794, 199561, 204583, 205637]"
"[3890, 13708, 2576, 8987]","[255484, 323046, 262534, 150376, 176494, 214296, 34635, 205637, 178900, 199561]"
"[2916, 1874, 5414, 12625]","[255484, 205637, 323046, 150376, 214296, 176494, 178900, 262534, 199561, 102794]"
"[2792, 1512, 1652, 13556]","[255484, 262534, 323046, 214296, 205637, 102794, 150376, 176494, 199561, 34635]"
"[2068, 7297, 1471, 2360]","[255484, 323046, 205637, 262534, 214296, 150376, 178900, 199561, 204583, 34635]"
"[1027, 7909, 5099, 11676]","[255484, 262534, 323046, 214296, 176494, 34635, 124708, 150376, 9625, 204583]"
"[787, 12107, 5649, 9491]","[255484, 262534, 323046, 214296, 199561, 205637, 176494, 204583, 34635, 178900]"
"[13472, 12524, 6591, 14464]","[255484, 262534, 205637, 323046, 150376, 214296, 178900, 199561, 176494, 102794]"
"[3679, 569, 211, 9698]","[255484, 262534, 323046, 176494, 214296, 150376, 178900, 199561, 102794, 124708]"
"[8798, 5752, 2890, 5811]","[255484, 262534, 205637, 323046, 214296, 178900, 199561, 150376, 204583, 9625]"
"[1594, 5263, 3664, 8436]","[255484, 262534, 205637, 323046, 214296, 176494, 199561, 204583, 102794, 150376]"
"[14020, 3973, 1068, 7700]","[205637, 323046, 262534, 150376, 176494, 214296, 255484, 199561, 102794, 178900]"
"[3587, 593, 1082, 3946]","[255484, 262534, 323046, 214296, 178900, 199561, 176494, 205637, 150376, 204583]"
"[7829, 8388, 2590, 7458]","[255484, 262534, 205637, 323046, 214296, 150376, 176494, 204583, 124708, 34635]"
"[10896, 9216, 2374, 10264]","[255484, 205637, 323046, 176494, 214296, 262534, 150376, 124708, 204583, 199561]"
"[10356, 350, 4280, 8923]","[255484, 262534, 205637, 323046, 214296, 178900, 176494, 204583, 150376, 102794]"
"[11466, 7656, 14384, 5101]","[255484, 262534, 205637, 323046, 176494, 214296, 199561, 178900, 204583, 150376]"
"[6066, 10767, 10103, 3569]","[255484, 262534, 323046, 214296, 204583, 124708, 150376, 102794, 205637, 176494]"
"[7875, 2084, 880, 1501]","[255484, 262534, 205637, 323046, 150376, 214296, 199561, 176494, 124708, 9625]"
"[1944, 1555, 5602, 76]","[255484, 262534, 205637, 323046, 214296, 176494, 178900, 150376, 102794, 199561]"
"[827, 7712, 7293, 2467]","[255484, 205637, 323046, 262534, 176494, 214296, 199561, 9625, 150376, 124708]"
"[7730, 9266, 7802, 8260]","[255484, 262534, 323046, 176494, 214296, 205637, 150376, 204583, 178900, 199561]"
"[6021, 11393, 9773, 11741]","[255484, 262534, 323046, 214296, 176494, 34635, 102794, 205637, 199561, 124708]"
"[10102, 810, 8228, 450]","[255484, 262534, 323046, 150376, 214296, 176494, 204583, 102794, 199561, 34635]"
"[4923, 9474, 12874, 1048]","[255484, 262534, 323046, 214296, 199561, 204583, 176494, 205637, 34635, 124708]"
"[11600, 2263, 585, 10025]","[255484, 323046, 262534, 214296, 199561, 205637, 176494, 124708, 150376, 178900]"
"[13285, 1158, 6015, 11580]","[255484, 262534, 205637, 323046, 214296, 34635, 178900, 204583, 176494, 150376]"
"[10837, 13235, 11723, 11340]","[255484, 262534, 323046, 214296, 178900, 205637, 150376, 176494, 199561, 102794]"
"[4989, 11069, 5326, 6208]","[255484, 262534, 323046, 176494, 214296, 199561, 205637, 204583, 102794, 150376]"
"[775, 5302, 8888, 1909]","[255484, 262534, 205637, 323046, 214296, 199561, 150376, 34635, 176494, 178900]"
"[1828, 996, 8441, 12908]","[255484, 262534, 205637, 323046, 176494, 214296, 150376, 199561, 204583, 124708]"
"[1662, 3581, 13494, 11393]","[255484, 205637, 262534, 323046, 214296, 176494, 150376, 178900, 199561, 204583]"
"[10784, 3878, 14849, 14298]","[255484, 262534, 205637, 323046, 150376, 176494, 214296, 178900, 199561, 204583]"
"[13483, 594, 7379, 893]","[255484, 262534, 323046, 214296, 199561, 204583, 34635, 176494, 205637, 150376]"
"[1980, 248, 392, 3001]","[255484, 262534, 323046, 214296, 205637, 176494, 199561, 102794, 31481, 9625]"
"[1700, 6294, 1821, 14103]","[255484, 262534, 205637, 323046, 214296, 199561, 150376, 176494, 204583, 178900]"
"[4658, 10900, 14561, 9676]","[255484, 262534, 323046, 150376, 214296, 178900, 199561, 205637, 176494, 204583]"
"[2533, 8323, 3862, 13967]","[255484, 262534, 205637, 323046, 214296, 178900, 176494, 124708, 199561, 150376]"
"[1564, 8668, 4315, 4814]","[255484, 262534, 323046, 214296, 205637, 150376, 176494, 199561, 124708, 102794]"
"[1863, 553, 2458, 7241]","[255484, 323046, 262534, 214296, 204583, 176494, 178900, 199561, 150376, 102794]"
"[2754, 6986, 8544, 8719]","[255484, 262534, 323046, 214296, 204583, 176494, 178900, 124708, 205637, 199561]"
"[12649, 5430, 686, 1386]","[255484, 262534, 323046, 214296, 205637, 176494, 199561, 34635, 204583, 124708]"
"[13514, 439, 153, 3763]","[255484, 262534, 323046, 214296, 150376, 205637, 176494, 199561, 204583, 178900]"
"[14346, 4287, 1770, 12140]","[255484, 262534, 323046, 150376, 176494, 214296, 34635, 205637, 199561, 204583]"
"[12418, 14516, 14822, 14123]","[255484, 262534, 205637, 323046, 150376, 176494, 214296, 178900, 199561, 102794]"
"[1099, 2681, 7916, 1447]","[255484, 262534, 323046, 214296, 204583, 102794, 9625, 176494, 122515, 205637]"
"[2863, 12716, 5184, 11131]","[255484, 323046, 262534, 214296, 176494, 204583, 124708, 178900, 102794, 34635]"
"[167, 8919, 8201, 3767]","[255484, 262534, 323046, 214296, 176494, 205637, 150376, 124708, 102794, 199561]"
"[2471, 775, 982, 7730]","[255484, 205637, 262534, 323046, 214296, 150376, 124708, 34635, 102794, 9625]"
"[6422, 7541, 1068, 1239]","[262534, 323046, 214296, 199561, 255484, 205637, 150376, 176494, 124708, 34635]"
"[3608, 62, 2086, 6929]","[255484, 262534, 323046, 214296, 124708, 176494, 102794, 178900, 34635, 205637]"
"[3053, 10908, 8937, 12619]","[255484, 205637, 262534, 323046, 214296, 102794, 176494, 178900, 150376, 124708]"
"[2021, 8310, 64, 1007]","[255484, 262534, 323046, 214296, 204583, 205637, 176494, 199561, 150376, 178900]"
"[9605, 562, 9534, 2698]","[255484, 262534, 205637, 323046, 214296, 199561, 176494, 178900, 204583, 124708]"
"[14916, 7459, 7473, 8302]","[255484, 262534, 323046, 205637, 214296, 204583, 150376, 176494, 124708, 199561]"
"[11155, 1698, 1519, 1765]","[255484, 323046, 262534, 102794, 214296, 205637, 150376, 178900, 199561, 176494]"
"[4203, 4845, 10659, 1706]","[255484, 262534, 323046, 150376, 214296, 205637, 34635, 102794, 124708, 176494]"
"[592, 5555, 7853, 941]","[255484, 262534, 323046, 150376, 214296, 199561, 176494, 178900, 204583, 205637]"
"[7365, 4225, 8265, 6215]","[255484, 262534, 323046, 176494, 214296, 178900, 199561, 205637, 150376, 204583]"
"[4004, 4039, 7115, 3949]","[323046, 255484, 262534, 176494, 214296, 199561, 150376, 102794, 205637, 34635]"
"[537, 6068, 11315, 661]","[255484, 262534, 323046, 214296, 124708, 205637, 176494, 199561, 204583, 102794]"
"[6241, 5000, 561, 2342]","[255484, 262534, 323046, 214296, 205637, 150376, 176494, 204583, 199561, 102794]"
"[3029, 2729, 12107, 7462]","[255484, 262534, 323046, 176494, 214296, 199561, 204583, 205637, 124708, 150376]"
"[2140, 3941, 8883, 3828]","[255484, 323046, 262534, 176494, 214296, 205637, 150376, 178900, 199561, 102794]"
"[9325, 8360, 13324, 10755]","[255484, 262534, 323046, 214296, 204583, 150376, 178900, 199561, 205637, 176494]"
"[1514, 12203, 128, 7737]","[255484, 205637, 262534, 323046, 150376, 214296, 199561, 124708, 176494, 178900]"
"[9620, 5771, 6468, 314]","[255484, 262534, 323046, 214296, 199561, 124708, 205637, 176494, 204583, 34635]"
"[7185, 10666, 9778, 1301]","[255484, 323046, 176494, 214296, 262534, 205637, 199561, 34635, 102794, 150376]"
"[6927, 19, 6357, 3119]","[255484, 262534, 323046, 214296, 199561, 124708, 9625, 122515, 102794, 31481]"
"[1393, 13477, 10571, 7163]","[255484, 262534, 205637, 323046, 214296, 199561, 204583, 102794, 34635, 176494]"
"[5970, 12618, 6876, 8711]","[255484, 262534, 323046, 214296, 150376, 176494, 205637, 34635, 178900, 199561]"
"[1632, 7585, 10341, 8217]","[255484, 323046, 262534, 205637, 150376, 214296, 124708, 102794, 176494, 9625]"
"[2857, 118, 4305, 2045]","[255484, 262534, 323046, 150376, 214296, 204583, 124708, 176494, 178900, 199561]"
"[3676, 13027, 9093, 3905]","[255484, 262534, 323046, 176494, 214296, 204583, 124708, 205637, 150376, 34635]"
"[1028, 12021, 7706, 2230]","[255484, 262534, 323046, 214296, 205637, 199561, 102794, 150376, 124708, 176494]"
"[5674, 6195, 14504, 6712]","[262534, 255484, 323046, 214296, 178900, 205637, 199561, 204583, 124708, 150376]"
"[6049, 13053, 5164, 10194]","[255484, 262534, 323046, 214296, 176494, 199561, 204583, 150376, 34635, 124708]"
"[4484, 2184, 4315, 2344]","[255484, 262534, 323046, 214296, 178900, 124708, 31481, 176494, 34635, 205637]"
"[5136, 3857, 10046, 185]","[255484, 262534, 205637, 323046, 214296, 150376, 176494, 178900, 199561, 204583]"
"[3919, 8689, 5591, 2394]","[255484, 262534, 323046, 214296, 150376, 204583, 205637, 176494, 199561, 102794]"
"[8072, 10064, 12187, 10722]","[255484, 262534, 323046, 214296, 199561, 205637, 176494, 204583, 102794, 150376]"
"[13735, 9593, 5100, 9085]","[255484, 262534, 205637, 323046, 214296, 176494, 199561, 204583, 150376, 178900]"
"[1658, 2126, 9929, 1087]","[255484, 262534, 176494, 323046, 214296, 199561, 205637, 204583, 102794, 34635]"
"[6166, 7454, 8448, 2056]","[255484, 262534, 323046, 214296, 124708, 102794, 31481, 176494, 34635, 205637]"
"[10791, 10704, 5080, 14205]","[255484, 205637, 323046, 150376, 176494, 214296, 199561, 262534, 204583, 102794]"
"[886, 5826, 11040, 12422]","[255484, 262534, 205637, 323046, 150376, 214296, 199561, 124708, 178900, 34635]"
"[13902, 4734, 1743, 5463]","[255484, 323046, 262534, 176494, 214296, 204583, 199561, 102794, 205637, 150376]"
"[12211, 6414, 9776, 3043]","[255484, 323046, 262534, 176494, 214296, 34635, 150376, 102794, 178900, 205637]"
"[13710, 11924, 14296, 2406]","[255484, 205637, 262534, 323046, 176494, 214296, 178900, 150376, 199561, 124708]"
"[8652, 3961, 11676, 1423]","[255484, 262534, 323046, 214296, 199561, 124708, 150376, 176494, 34635, 178900]"
"[7757, 10753, 7894, 14343]","[255484, 262534, 205637, 323046, 150376, 214296, 178900, 176494, 199561, 204583]"
"[2222, 8323, 10345, 10837]","[255484, 205637, 323046, 262534, 214296, 199561, 150376, 176494, 124708, 102794]"
"[2391, 14024, 12000, 7396]","[255484, 262534, 323046, 150376, 214296, 205637, 204583, 34635, 176494, 199561]"
"[7190, 135, 1931, 3533]","[255484, 262534, 323046, 214296, 199561, 205637, 178900, 34635, 124708, 150376]"
"[12594, 1717, 9676, 11583]","[255484, 205637, 323046, 262534, 176494, 214296, 199561, 204583, 150376, 178900]"
"[258, 9487, 8917, 7590]","[255484, 262534, 323046, 214296, 124708, 205637, 150376, 199561, 176494, 204583]"
"[636, 8342, 3086, 8406]","[255484, 262534, 323046, 214296, 150376, 176494, 199561, 102794, 124708, 205637]"
"[2492, 6120, 13979, 13795]","[255484, 262534, 205637, 323046, 150376, 176494, 214296, 199561, 204583, 34635]"
"[3575, 13288, 3527, 8058]","[255484, 262534, 323046, 176494, 214296, 204583, 178900, 199561, 34635, 102794]"
"[3278, 882, 901, 60]","[255484, 262534, 323046, 214296, 176494, 199561, 205637, 102794, 122515, 150376]"
"[11878, 2731, 2569, 5771]","[255484, 262534, 323046, 214296, 102794, 205637, 124708, 150376, 199561, 204583]"
"[9109, 5299, 3275, 4479]","[255484, 262534, 323046, 214296, 199561, 150376, 204583, 34635, 205637, 176494]"
"[4551, 4570, 8725, 4896]","[255484, 262534, 323046, 214296, 176494, 199561, 204583, 34635, 102794, 31481]"
"[8621, 5160, 1541, 652]","[255484, 262534, 323046, 214296, 204583, 205637, 150376, 199561, 176494, 124708]"
"[967, 10961, 3538, 8667]","[255484, 205637, 262534, 323046, 214296, 199561, 124708, 204583, 9625, 150376]"
"[2048, 1631, 12484, 7167]","[255484, 262534, 323046, 150376, 214296, 102794, 205637, 199561, 178900, 124708]"
"[4113, 8494, 458, 1912]","[255484, 323046, 205637, 262534, 176494, 214296, 199561, 178900, 204583, 150376]"
"[10487, 11198, 8721, 8277]","[255484, 323046, 262534, 176494, 214296, 199561, 205637, 150376, 204583, 124708]"
"[5263, 12873, 4433, 4459]","[255484, 262534, 323046, 176494, 214296, 199561, 204583, 205637, 34635, 102794]"
"[10221, 5903, 5281, 2015]","[255484, 205637, 323046, 262534, 214296, 124708, 102794, 199561, 150376, 204583]"
"[8336, 4485, 8225, 6861]","[255484, 262534, 205637, 323046, 214296, 150376, 178900, 199561, 102794, 124708]"
"[8488, 14847, 8546, 13339]","[255484, 262534, 205637, 323046, 214296, 199561, 204583, 124708, 102794, 31481]"
"[1829, 7353, 736, 13310]","[255484, 323046, 262534, 150376, 176494, 214296, 178900, 205637, 199561, 204583]"
"[1213, 837, 3532, 7385]","[255484, 262534, 205637, 323046, 214296, 204583, 102794, 124708, 150376, 199561]"
