group_members,recommendations
"[5687, 8200, 89, 195]","[266192, 50, 174430, 183394, 2655, 157969, 172, 18602, 284083, 176494]"
"[891, 2514, 8043, 2776]","[266192, 50, 174430, 183394, 2655, 157969, 172, 18602, 284083, 176494]"
"[3931, 616, 11612, 8722]","[266192, 50, 174430, 183394, 2655, 157969, 172, 18602, 284083, 176494]"
"[2871, 2526, 3974, 361]","[266192, 50, 174430, 183394, 2655, 157969, 172, 18602, 284083, 176494]"
"[1480, 12881, 4499, 4681]","[266192, 50, 174430, 183394, 2655, 157969, 172, 18602, 284083, 176494]"
"[3118, 12000, 4726, 1793]","[266192, 50, 174430, 183394, 2655, 157969, 172, 18602, 284083, 176494]"
"[8307, 7757, 8762, 403]","[266192, 50, 174430, 183394, 2655, 157969, 172, 18602, 284083, 176494]"
"[3330, 112, 5314, 8304]","[266192, 50, 174430, 183394, 2655, 157969, 172, 18602, 284083, 176494]"
"[5830, 2534, 14091, 9333]","[266192, 50, 174430, 183394, 2655, 157969, 172, 18602, 284083, 176494]"
"[6930, 3164, 5811, 6811]","[266192, 50, 174430, 183394, 2655, 157969, 172, 18602, 284083, 176494]"
"[8490, 5971, 13014, 5447]","[266192, 50, 174430, 183394, 2655, 157969, 172, 18602, 284083, 176494]"
"[313, 4257, 1539, 1568]","[266192, 50, 174430, 183394, 2655, 157969, 172, 18602, 284083, 176494]"
"[8760, 9303, 9520, 1133]","[266192, 50, 174430, 183394, 2655, 157969, 172, 18602, 284083, 176494]"
"[216, 11650, 7227, 3932]","[266192, 50, 183394, 2655, 157969, 172, 18602, 284083, 176494, 174430]"
"[6511, 5926, 10077, 9483]","[266192, 50, 174430, 183394, 2655, 157969, 172, 18602, 284083, 176494]"
"[4089, 11372, 6806, 4156]","[266192, 50, 174430, 183394, 2655, 157969, 172, 18602, 284083, 176494]"
"[510, 3923, 10459, 8028]","[266192, 50, 174430, 183394, 2655, 157969, 172, 18602, 284083, 176494]"
"[8822, 1964, 11604, 1106]","[266192, 50, 174430, 183394, 2655, 157969, 172, 18602, 284083, 176494]"
"[8520, 554, 8452, 10937]","[266192, 50, 174430, 183394, 2655, 157969, 172, 18602, 284083, 176494]"
"[8557, 4746, 7863, 12300]","[266192, 50, 174430, 183394, 2655, 157969, 172, 18602, 284083, 176494]"
"[11650, 319, 8683, 4813]","[266192, 50, 174430, 183394, 2655, 157969, 172, 18602, 284083, 176494]"
"[8933, 5564, 2848, 620]","[266192, 50, 174430, 183394, 2655, 157969, 172, 18602, 284083, 176494]"
"[2695, 9913, 6674, 2165]","[266192, 50, 174430, 183394, 2655, 157969, 172, 18602, 284083, 176494]"
"[1502, 1199, 3330, 8124]","[266192, 50, 174430, 183394, 2655, 157969, 172, 18602, 284083, 176494]"
"[530, 11952, 3608, 2703]","[266192, 50, 174430, 183394, 2655, 157969, 172, 18602, 284083, 176494]"
"[10604, 3295, 8136, 1432]","[266192, 50, 174430, 183394, 2655, 157969, 172, 18602, 284083, 176494]"
"[7596, 2425, 4584, 9077]","[266192, 50, 174430, 183394, 2655, 157969, 172, 18602, 284083, 176494]"
"[4017, 2030, 9502, 2019]","[266192, 50, 174430, 183394, 2655, 157969, 172, 18602, 284083, 176494]"
"[7891, 1066, 4786, 1490]","[266192, 50, 174430, 183394, 2655, 157969, 172, 18602, 284083, 176494]"
"[1918, 13559, 441, 9045]","[266192, 50, 174430, 183394, 2655, 157969, 172, 18602, 284083, 176494]"
"[13778, 4102, 14011, 12087]","[266192, 50, 174430, 183394, 2655, 157969, 172, 18602, 284083, 176494]"
"[10810, 1883, 2539, 95]","[266192, 50, 174430, 183394, 2655, 157969, 172, 18602, 284083, 176494]"
"[7308, 10908, 8185, 3579]","[266192, 50, 174430, 183394, 2655, 157969, 172, 18602, 284083, 176494]"
"[11197, 2215, 3762, 13319]","[266192, 50, 174430, 183394, 2655, 157969, 172, 18602, 284083, 176494]"
"[748, 905, 751, 14283]","[266192, 50, 174430, 183394, 2655, 157969, 172, 18602, 284083, 176494]"
"[5174, 5717, 13112, 3436]","[266192, 50, 174430, 183394, 2655, 157969, 172, 18602, 284083, 176494]"
"[10280, 2695, 12442, 8008]","[266192, 50, 174430, 183394, 2655, 157969, 172, 18602, 284083, 176494]"
"[9111, 7146, 12647, 13901]","[266192, 50, 174430, 183394, 2655, 157969, 172, 18602, 284083, 176494]"
"[8555, 1949, 232, 546]","[266192, 50, 174430, 183394, 2655, 157969, 172, 18602, 284083, 176494]"
"[2355, 956, 9446, 864]","[266192, 50, 174430, 183394, 2655, 157969, 172, 18602, 284083, 176494]"
"[6353, 1432, 10367, 7915]","[266192, 50, 174430, 183394, 2655, 157969, 172, 18602, 284083, 176494]"
"[3421, 1883, 5898, 5888]","[266192, 50, 174430, 183394, 2655, 157969, 172, 18602, 284083, 176494]"
"[6568, 5392, 2133, 12224]","[266192, 50, 174430, 183394, 2655, 157969, 172, 18602, 284083, 176494]"
"[7566, 57, 12537, 5436]","[266192, 50, 174430, 183394, 2655, 157969, 172, 18602, 284083, 176494]"
"[6742, 2082, 12383, 7460]","[266192, 50, 174430, 183394, 2655, 157969, 172, 18602, 284083, 176494]"
"[7808, 2316, 5624, 12035]","[266192, 50, 174430, 183394, 2655, 157969, 172, 18602, 284083, 176494]"
"[820, 9146, 1980, 7414]","[266192, 50, 174430, 183394, 2655, 157969, 172, 18602, 284083, 176494]"
"[3934, 2799, 5894, 12864]","[266192, 50, 174430, 183394, 2655, 157969, 172, 18602, 284083, 176494]"
"[2244, 5436, 7654, 11616]","[266192, 50, 174430, 183394, 2655, 157969, 172, 18602, 284083, 176494]"
"[93, 1633, 8647, 8881]","[266192, 50, 174430, 183394, 2655, 157969, 172, 18602, 284083, 176494]"
"[221, 6682, 7706, 6492]","[266192, 50, 174430, 183394, 2655, 157969, 172, 18602, 284083, 176494]"
"[8212, 6471, 4156, 1645]","[266192, 50, 174430, 183394, 2655, 157969, 172, 18602, 284083, 176494]"
"[8285, 239, 9087, 7837]","[266192, 50, 174430, 183394, 2655, 157969, 172, 18602, 284083, 176494]"
"[5832, 3472, 2423, 1462]","[266192, 50, 174430, 183394, 2655, 157969, 172, 18602, 284083, 176494]"
"[2578, 12087, 9400, 8422]","[266192, 50, 174430, 183394, 2655, 157969, 172, 18602, 284083, 176494]"
"[4745, 7635, 11771, 1843]","[266192, 50, 174430, 183394, 2655, 157969, 172, 18602, 284083, 176494]"
"[5334, 1810, 2833, 902]","[266192, 50, 174430, 183394, 2655, 157969, 172, 18602, 284083, 176494]"
"[5578, 6850, 11863, 7909]","[266192, 50, 174430, 183394, 2655, 157969, 172, 18602, 284083, 176494]"
"[4863, 14804, 12887, 5787]","[266192, 50, 174430, 183394, 2655, 157969, 172, 18602, 284083, 176494]"
"[8309, 5056, 1496, 14746]","[266192, 50, 174430, 183394, 2655, 157969, 172, 18602, 284083, 176494]"
"[101, 4452, 9612, 9998]","[266192, 50, 174430, 183394, 2655, 157969, 172, 18602, 284083, 176494]"
"[10849, 3372, 1262, 8084]","[266192, 50, 174430, 183394, 2655, 157969, 172, 18602, 284083, 176494]"
"[348, 4664, 9289, 2325]","[266192, 50, 174430, 183394, 2655, 157969, 172, 18602, 176494, 284083]"
"[5310, 14392, 8948, 914]","[266192, 50, 174430, 183394, 2655, 157969, 172, 18602, 284083, 176494]"
"[608, 9425, 6296, 12224]","[266192, 50, 174430, 183394, 2655, 157969, 172, 18602, 284083, 176494]"
"[7841, 14319, 1543, 1302]","[266192, 50, 174430, 183394, 2655, 157969, 172, 18602, 284083, 176494]"
"[8212, 13599, 3041, 627]","[266192, 50, 174430, 183394, 2655, 157969, 172, 18602, 284083, 176494]"
"[2695, 10645, 9686, 181]","[266192, 50, 174430, 183394, 2655, 157969, 172, 18602, 284083, 176494]"
"[7001, 13787, 702, 6314]","[266192, 50, 174430, 183394, 2655, 157969, 172, 18602, 284083, 176494]"
"[4664, 205, 3795, 1786]","[266192, 50, 174430, 183394, 2655, 157969, 172, 18602, 284083, 176494]"
"[1233, 11985, 13962, 1188]","[266192, 50, 174430, 183394, 2655, 157969, 172, 18602, 284083, 176494]"
"[10914, 4726, 8772, 2436]","[266192, 50, 174430, 183394, 2655, 157969, 172, 18602, 284083, 176494]"
"[10209, 364, 293, 14802]","[266192, 50, 183394, 2655, 157969, 172, 18602, 284083, 174430, 176494]"
"[5439, 1714, 5756, 3948]","[266192, 50, 174430, 183394, 2655, 157969, 172, 18602, 284083, 176494]"
"[8838, 272, 4699, 5319]","[266192, 50, 174430, 183394, 2655, 157969, 172, 18602, 284083, 176494]"
"[1027, 8490, 2270, 7344]","[266192, 50, 174430, 183394, 2655, 157969, 172, 18602, 284083, 176494]"
"[8732, 14070, 3795, 11070]","[266192, 50, 174430, 183394, 2655, 157969, 172, 18602, 284083, 176494]"
"[1057, 10664, 3391, 2615]","[266192, 50, 174430, 183394, 2655, 157969, 172, 18602, 284083, 176494]"
"[5044, 961, 2796, 4558]","[266192, 50, 174430, 183394, 2655, 157969, 172, 18602, 284083, 176494]"
"[10624, 14673, 5310, 13742]","[266192, 50, 174430, 183394, 2655, 157969, 172, 18602, 284083, 176494]"
"[14237, 9423, 5453, 5156]","[266192, 50, 174430, 183394, 2655, 157969, 172, 18602, 284083, 176494]"
"[2552, 12463, 871, 7703]","[266192, 50, 174430, 183394, 2655, 157969, 172, 18602, 284083, 176494]"
"[229, 6963, 2261, 12962]","[266192, 50, 174430, 183394, 2655, 157969, 172, 18602, 284083, 176494]"
"[8192, 1248, 8472, 4722]","[266192, 50, 174430, 183394, 2655, 157969, 172, 18602, 284083, 176494]"
"[286, 5265, 4269, 11330]","[266192, 174430, 183394, 2655, 157969, 172, 18602, 284083, 176494, 50]"
"[12058, 2542, 10796, 2209]","[266192, 50, 174430, 183394, 2655, 157969, 172, 18602, 284083, 176494]"
"[3189, 12860, 14952, 139]","[266192, 50, 174430, 183394, 2655, 157969, 172, 18602, 284083, 176494]"
"[10190, 9560, 10020, 11749]","[266192, 50, 174430, 183394, 2655, 157969, 172, 18602, 284083, 176494]"
"[12535, 3922, 1815, 7163]","[266192, 50, 174430, 183394, 2655, 157969, 172, 18602, 284083, 176494]"
"[3374, 12869, 14855, 2995]","[266192, 50, 174430, 183394, 2655, 157969, 172, 18602, 284083, 176494]"
"[1522, 10758, 14571, 9644]","[266192, 50, 174430, 183394, 2655, 157969, 172, 18602, 284083, 176494]"
"[6874, 9869, 4315, 239]","[266192, 50, 174430, 183394, 2655, 157969, 172, 18602, 284083, 176494]"
"[3144, 3397, 14637, 1645]","[266192, 50, 174430, 183394, 2655, 157969, 172, 18602, 284083, 176494]"
"[7921, 4647, 85, 1780]","[266192, 50, 174430, 183394, 2655, 157969, 172, 18602, 284083, 176494]"
"[2504, 677, 4763, 9150]","[266192, 50, 174430, 183394, 2655, 157969, 172, 18602, 284083, 176494]"
"[7144, 5449, 1832, 5617]","[266192, 50, 174430, 183394, 2655, 157969, 172, 18602, 284083, 176494]"
"[6055, 4377, 1654, 9981]","[266192, 50, 174430, 183394, 2655, 157969, 172, 18602, 284083, 176494]"
"[11269, 5489, 2939, 2399]","[266192, 50, 174430, 183394, 2655, 157969, 172, 18602, 284083, 176494]"
"[6670, 2723, 8418, 8974]","[266192, 50, 174430, 183394, 2655, 157969, 172, 18602, 284083, 176494]"
"[14809, 12647, 9311, 606]","[266192, 50, 174430, 183394, 2655, 157969, 172, 18602, 284083, 176494]"
"[1748, 2768, 143, 317]","[266192, 50, 174430, 183394, 2655, 157969, 172, 18602, 284083, 176494]"
"[8063, 8346, 9052, 438]","[266192, 50, 174430, 183394, 2655, 157969, 172, 18602, 284083, 176494]"
"[221, 1887, 4793, 2994]","[266192, 50, 174430, 183394, 2655, 157969, 172, 18602, 284083, 176494]"
"[5761, 293, 510, 7570]","[266192, 50, 183394, 2655, 157969, 172, 18602, 284083, 176494, 174430]"
"[7346, 1419, 12292, 2939]","[266192, 50, 174430, 183394, 2655, 157969, 172, 18602, 284083, 176494]"
"[4876, 11627, 10937, 1786]","[266192, 50, 174430, 183394, 2655, 157969, 172, 18602, 284083, 176494]"
"[7568, 6806, 6506, 7731]","[266192, 50, 174430, 183394, 2655, 157969, 172, 18602, 284083, 176494]"
"[12077, 1348, 6100, 906]","[266192, 50, 174430, 183394, 2655, 157969, 172, 18602, 284083, 176494]"
"[828, 8742, 4954, 661]","[266192, 50, 174430, 183394, 2655, 157969, 172, 18602, 284083, 176494]"
"[7298, 4570, 6176, 5951]","[266192, 50, 174430, 183394, 2655, 157969, 172, 18602, 284083, 176494]"
"[12975, 1694, 2185, 11214]","[266192, 50, 174430, 183394, 2655, 157969, 172, 18602, 284083, 176494]"
"[5798, 13172, 42, 5392]","[266192, 50, 174430, 183394, 2655, 157969, 172, 18602, 284083, 176494]"
"[5279, 9213, 443, 8307]","[266192, 50, 174430, 183394, 2655, 157969, 172, 18602, 284083, 176494]"
"[1543, 13319, 13424, 8232]","[266192, 50, 174430, 183394, 2655, 157969, 172, 18602, 284083, 176494]"
"[2326, 9037, 6511, 9106]","[266192, 50, 174430, 183394, 2655, 157969, 172, 18602, 284083, 176494]"
"[11919, 2626, 6593, 4057]","[266192, 50, 174430, 183394, 2655, 157969, 172, 18602, 284083, 176494]"
"[2170, 5798, 4561, 1700]","[266192, 50, 174430, 183394, 2655, 157969, 172, 18602, 284083, 176494]"
"[1270, 822, 2025, 1947]","[266192, 50, 174430, 183394, 2655, 157969, 172, 18602, 284083, 176494]"
"[1109, 1236, 802, 6214]","[266192, 50, 174430, 183394, 2655, 157969, 172, 18602, 284083, 176494]"
"[13754, 4858, 9249, 5265]","[266192, 50, 174430, 183394, 2655, 157969, 172, 18602, 284083, 176494]"
"[10321, 1765, 2861, 4359]","[266192, 50, 174430, 183394, 2655, 157969, 172, 18602, 284083, 176494]"
"[3451, 9639, 3703, 5964]","[266192, 50, 174430, 183394, 2655, 157969, 172, 18602, 284083, 176494]"
"[9921, 7669, 10429, 9711]","[266192, 50, 174430, 183394, 2655, 157969, 172, 18602, 284083, 176494]"
"[3695, 3231, 1292, 9968]","[266192, 50, 174430, 183394, 2655, 157969, 172, 18602, 284083, 176494]"
"[13325, 7564, 4670, 5353]","[266192, 50, 174430, 183394, 2655, 157969, 172, 18602, 284083, 176494]"
"[3931, 6437, 10187, 11961]","[266192, 50, 174430, 183394, 2655, 157969, 172, 18602, 284083, 176494]"
"[940, 2379, 1047, 2813]","[266192, 50, 174430, 183394, 2655, 157969, 172, 18602, 284083, 176494]"
"[4558, 13194, 5106, 1101]","[266192, 50, 174430, 183394, 2655, 157969, 172, 18602, 284083, 176494]"
"[10764, 10166, 215, 8878]","[266192, 50, 174430, 183394, 2655, 157969, 172, 18602, 284083, 176494]"
"[11907, 360, 2839, 805]","[266192, 50, 174430, 183394, 2655, 157969, 172, 18602, 284083, 176494]"
"[7926, 8785, 2312, 6286]","[266192, 50, 174430, 183394, 2655, 157969, 172, 18602, 284083, 176494]"
"[3315, 2673, 2152, 5188]","[266192, 50, 174430, 183394, 2655, 157969, 172, 18602, 284083, 176494]"
"[6529, 5422, 9747, 5009]","[266192, 50, 174430, 183394, 2655, 157969, 172, 18602, 284083, 176494]"
"[2551, 7662, 1918, 7997]","[266192, 50, 174430, 183394, 2655, 157969, 172, 18602, 284083, 176494]"
"[2355, 12292, 7322, 1540]","[266192, 50, 174430, 183394, 2655, 157969, 172, 18602, 284083, 176494]"
"[13424, 6215, 256, 2898]","[266192, 50, 174430, 183394, 2655, 157969, 172, 18602, 284083, 176494]"
"[11167, 9706, 5384, 10604]","[266192, 50, 174430, 183394, 2655, 157969, 172, 18602, 284083, 176494]"
"[8561, 1225, 7851, 8698]","[266192, 50, 174430, 183394, 2655, 157969, 172, 18602, 284083, 176494]"
"[9400, 6652, 7146, 7486]","[266192, 50, 174430, 183394, 2655, 157969, 172, 18602, 284083, 176494]"
"[9246, 4751, 6811, 2218]","[266192, 50, 174430, 183394, 2655, 157969, 172, 18602, 284083, 176494]"
"[4584, 11442, 4143, 3589]","[266192, 50, 174430, 183394, 2655, 157969, 172, 18602, 284083, 176494]"
"[5530, 546, 5016, 9373]","[266192, 50, 174430, 183394, 2655, 157969, 172, 18602, 284083, 176494]"
"[7865, 2912, 5368, 2985]","[266192, 50, 174430, 183394, 2655, 157969, 172, 18602, 284083, 176494]"
"[14683, 7123, 118, 5712]","[266192, 50, 174430, 183394, 2655, 157969, 172, 18602, 284083, 176494]"
"[2127, 12991, 11398, 1106]","[266192, 50, 174430, 183394, 2655, 157969, 172, 18602, 284083, 176494]"
"[368, 13461, 641, 3589]","[266192, 50, 174430, 183394, 2655, 157969, 172, 18602, 284083, 176494]"
"[133, 6968, 6098, 4495]","[266192, 50, 174430, 183394, 2655, 157969, 172, 18602, 284083, 176494]"
"[8142, 7847, 8098, 7146]","[266192, 50, 174430, 183394, 2655, 157969, 172, 18602, 284083, 176494]"
"[190, 5394, 9998, 4788]","[266192, 50, 174430, 183394, 2655, 157969, 172, 18602, 284083, 176494]"
"[13319, 2498, 5796, 342]","[266192, 50, 174430, 183394, 2655, 157969, 172, 284083, 176494, 18602]"
"[890, 1035, 9695, 5386]","[266192, 50, 174430, 183394, 2655, 157969, 172, 18602, 284083, 176494]"
"[5106, 3409, 13031, 2799]","[266192, 50, 174430, 183394, 2655, 157969, 172, 18602, 284083, 176494]"
"[14090, 2709, 8077, 14484]","[266192, 50, 174430, 183394, 2655, 157969, 172, 18602, 284083, 176494]"
"[12185, 7084, 11863, 11062]","[266192, 50, 174430, 183394, 2655, 157969, 172, 18602, 284083, 176494]"
"[1272, 9840, 1264, 2552]","[266192, 50, 174430, 183394, 2655, 157969, 172, 18602, 284083, 176494]"
"[124, 11011, 5882, 1479]","[266192, 50, 174430, 183394, 2655, 157969, 172, 18602, 284083, 176494]"
"[14528, 11707, 1344, 13157]","[266192, 50, 174430, 183394, 2655, 157969, 172, 18602, 284083, 176494]"
"[6357, 3173, 8979, 11338]","[266192, 50, 174430, 183394, 2655, 157969, 172, 18602, 284083, 176494]"
"[4705, 4730, 4132, 642]","[266192, 50, 174430, 183394, 2655, 157969, 172, 18602, 284083, 176494]"
"[5389, 13024, 5130, 10469]","[266192, 50, 174430, 183394, 2655, 157969, 172, 18602, 284083, 176494]"
"[4025, 7428, 134, 5150]","[266192, 50, 174430, 183394, 2655, 157969, 172, 18602, 284083, 176494]"
"[9981, 807, 2620, 3212]","[266192, 50, 174430, 183394, 2655, 157969, 172, 18602, 284083, 176494]"
"[5718, 1001, 1498, 2440]","[266192, 50, 174430, 183394, 2655, 157969, 172, 18602, 284083, 176494]"
"[2644, 285, 2270, 606]","[266192, 50, 174430, 183394, 2655, 157969, 172, 18602, 284083, 176494]"
"[10300, 2895, 1154, 823]","[266192, 50, 174430, 183394, 2655, 157969, 172, 18602, 284083, 176494]"
"[8901, 6007, 9633, 8472]","[266192, 50, 174430, 183394, 2655, 157969, 172, 18602, 284083, 176494]"
"[6937, 2584, 1533, 14408]","[266192, 50, 174430, 183394, 2655, 157969, 172, 18602, 284083, 176494]"
"[13150, 9633, 8805, 6577]","[266192, 50, 174430, 183394, 2655, 157969, 172, 18602, 284083, 176494]"
"[1918, 4094, 280, 6956]","[266192, 174430, 183394, 2655, 157969, 172, 18602, 284083, 176494, 50]"
"[1625, 168, 13829, 12706]","[266192, 50, 174430, 183394, 2655, 157969, 172, 18602, 284083, 176494]"
"[2157, 11254, 8358, 5706]","[266192, 50, 174430, 183394, 2655, 157969, 172, 18602, 284083, 176494]"
"[9776, 1197, 7541, 1843]","[266192, 50, 174430, 183394, 2655, 157969, 172, 18602, 284083, 176494]"
"[8122, 3931, 8304, 12000]","[266192, 50, 174430, 183394, 2655, 157969, 172, 18602, 284083, 176494]"
"[4515, 12797, 9775, 3894]","[266192, 50, 174430, 183394, 2655, 157969, 172, 18602, 284083, 176494]"
"[645, 8525, 1842, 10645]","[266192, 50, 174430, 183394, 2655, 157969, 172, 18602, 284083, 176494]"
"[2391, 4224, 1109, 8867]","[266192, 50, 174430, 183394, 2655, 157969, 172, 18602, 284083, 176494]"
"[7200, 7205, 1124, 3316]","[266192, 50, 174430, 183394, 2655, 157969, 172, 18602, 284083, 176494]"
"[12125, 2423, 7732, 14577]","[266192, 50, 174430, 183394, 2655, 157969, 172, 18602, 284083, 176494]"
"[3512, 11249, 4510, 86]","[266192, 50, 174430, 183394, 2655, 157969, 172, 18602, 284083, 176494]"
"[12971, 675, 974, 801]","[266192, 50, 174430, 183394, 2655, 157969, 172, 18602, 284083, 176494]"
"[5575, 13243, 10444, 956]","[266192, 50, 174430, 183394, 2655, 157969, 172, 18602, 284083, 176494]"
"[4657, 13443, 11871, 11632]","[266192, 50, 174430, 183394, 2655, 157969, 172, 18602, 284083, 176494]"
"[6595, 9449, 2151, 6568]","[266192, 50, 174430, 183394, 2655, 157969, 172, 18602, 284083, 176494]"
"[9269, 3618, 5407, 8959]","[266192, 50, 174430, 183394, 2655, 157969, 172, 18602, 284083, 176494]"
"[8948, 6840, 1993, 3380]","[266192, 50, 174430, 183394, 2655, 157969, 172, 18602, 284083, 176494]"
"[7669, 1301, 9835, 6937]","[266192, 50, 174430, 183394, 2655, 157969, 172, 18602, 284083, 176494]"
"[5245, 12314, 2954, 14795]","[266192, 50, 174430, 183394, 2655, 157969, 172, 18602, 284083, 176494]"
"[13376, 7638, 14348, 671]","[266192, 50, 174430, 183394, 2655, 157969, 172, 18602, 284083, 176494]"
"[13659, 11124, 13418, 10008]","[266192, 50, 174430, 183394, 2655, 157969, 172, 18602, 284083, 176494]"
"[13319, 7946, 2049, 10448]","[266192, 50, 174430, 183394, 2655, 157969, 172, 18602, 284083, 176494]"
"[5447, 11920, 4759, 9856]","[266192, 50, 174430, 183394, 2655, 157969, 172, 18602, 284083, 176494]"
"[14199, 7381, 4934, 12383]","[266192, 50, 174430, 183394, 2655, 157969, 172, 18602, 284083, 176494]"
"[2094, 14075, 12452, 6168]","[266192, 50, 174430, 183394, 2655, 157969, 172, 18602, 284083, 176494]"
"[67, 12360, 6642, 13708]","[266192, 50, 174430, 183394, 2655, 157969, 172, 18602, 284083, 176494]"
"[2153, 8992, 11402, 2513]","[266192, 50, 174430, 183394, 2655, 157969, 172, 18602, 284083, 176494]"
"[9397, 3298, 6744, 802]","[266192, 50, 174430, 183394, 2655, 157969, 172, 18602, 284083, 176494]"
"[9099, 9836, 9825, 1416]","[266192, 50, 174430, 183394, 2655, 157969, 172, 18602, 284083, 176494]"
"[5384, 998, 14718, 9973]","[266192, 50, 174430, 183394, 2655, 157969, 172, 18602, 284083, 176494]"
"[4278, 13765, 1080, 10367]","[266192, 50, 174430, 183394, 2655, 157969, 172, 18602, 284083, 176494]"
"[9598, 7205, 7576, 9902]","[266192, 50, 174430, 183394, 2655, 157969, 172, 18602, 284083, 176494]"
"[14418, 13784, 14580, 3796]","[266192, 50, 174430, 183394, 2655, 157969, 172, 18602, 284083, 176494]"
