group_members,recommendations
"[216, 11650, 7227, 3932]","[174430, 115746, 18602, 308119, 10906, 312484, 180263, 8217, 2655, 266192]"
"[6511, 5926, 10077, 9483]","[115746, 10906, 180263, 308119, 18602, 193867, 176494, 174430, 8217, 2655]"
"[4089, 11372, 6806, 4156]","[115746, 8217, 312484, 18602, 10906, 308119, 2655, 193867, 174430, 180263]"
"[510, 3923, 10459, 8028]","[115746, 308119, 8217, 312484, 18602, 180263, 193867, 2655, 10906, 266192]"
"[8822, 1964, 11604, 1106]","[266192, 8217, 312484, 308119, 10906, 174430, 115746, 2655, 180263, 18602]"
"[8520, 554, 8452, 10937]","[174430, 115746, 8217, 18602, 180263, 308119, 266192, 2655, 10906, 312484]"
"[8557, 4746, 7863, 12300]","[115746, 312484, 10906, 180263, 308119, 174430, 2655, 284083, 8217, 18602]"
"[11650, 319, 8683, 4813]","[115746, 312484, 10906, 180263, 308119, 266192, 8217, 193867, 174430, 18602]"
"[8933, 5564, 2848, 620]","[115746, 8217, 312484, 18602, 10906, 308119, 174430, 2655, 266192, 284083]"
"[2695, 9913, 6674, 2165]","[8217, 10906, 308119, 174430, 115746, 18602, 180263, 312484, 193867, 284083]"
"[1502, 1199, 3330, 8124]","[18602, 308119, 193867, 10906, 284083, 115746, 8217, 312484, 2655, 25021]"
"[530, 11952, 3608, 2703]","[174430, 115746, 8217, 312484, 180263, 308119, 193867, 18602, 176494, 10906]"
"[10604, 3295, 8136, 1432]","[174430, 8217, 10906, 312484, 308119, 2655, 180263, 183394, 115746, 18602]"
"[7596, 2425, 4584, 9077]","[312484, 10906, 266192, 174430, 284083, 115746, 18602, 308119, 8217, 180263]"
"[4017, 2030, 9502, 2019]","[115746, 8217, 10906, 180263, 308119, 174430, 18602, 2655, 312484, 266192]"
"[7891, 1066, 4786, 1490]","[115746, 8217, 18602, 10906, 308119, 193867, 180263, 284083, 312484, 2655]"
"[1918, 13559, 441, 9045]","[174430, 115746, 312484, 10906, 308119, 266192, 8217, 18602, 193867, 180263]"
"[13778, 4102, 14011, 12087]","[115746, 266192, 8217, 312484, 18602, 2655, 308119, 180263, 10906, 174430]"
"[10810, 1883, 2539, 95]","[115746, 312484, 10906, 180263, 308119, 284083, 18602, 266192, 183394, 193867]"
"[7308, 10908, 8185, 3579]","[2655, 10906, 174430, 115746, 312484, 18602, 180263, 308119, 266192, 284083]"
"[11197, 2215, 3762, 13319]","[174430, 115746, 2655, 312484, 10906, 8217, 180263, 308119, 266192, 18602]"
"[748, 905, 751, 14283]","[115746, 8217, 18602, 10906, 308119, 174430, 312484, 180263, 2655, 284083]"
"[5174, 5717, 13112, 3436]","[8217, 2655, 10906, 308119, 266192, 18602, 180263, 284083, 193867, 176494]"
"[10280, 2695, 12442, 8008]","[174430, 8217, 18602, 308119, 115746, 266192, 180263, 10906, 312484, 2655]"
"[9111, 7146, 12647, 13901]","[115746, 8217, 312484, 18602, 2655, 10906, 308119, 266192, 174430, 180263]"
"[8555, 1949, 232, 546]","[8217, 10906, 308119, 284083, 115746, 18602, 217863, 312484, 180263, 174430]"
"[2355, 956, 9446, 864]","[115746, 8217, 312484, 10906, 180263, 308119, 284083, 174430, 193867, 183394]"
"[6353, 1432, 10367, 7915]","[174430, 266192, 312484, 180263, 308119, 10906, 115746, 18602, 2655, 193867]"
"[3421, 1883, 5898, 5888]","[115746, 8217, 18602, 10906, 180263, 308119, 312484, 2655, 193867, 174430]"
"[6568, 5392, 2133, 12224]","[174430, 266192, 10906, 308119, 180263, 115746, 312484, 18602, 2655, 8217]"
"[7566, 57, 12537, 5436]","[266192, 115746, 312484, 2655, 10906, 180263, 308119, 8217, 18602, 174430]"
"[6742, 2082, 12383, 7460]","[8217, 18602, 10906, 308119, 174430, 115746, 312484, 180263, 284083, 193867]"
"[7808, 2316, 5624, 12035]","[115746, 266192, 8217, 180263, 10906, 174430, 312484, 18602, 2655, 308119]"
"[820, 9146, 1980, 7414]","[174430, 8217, 312484, 18602, 180263, 266192, 2655, 10906, 308119, 284083]"
"[3934, 2799, 5894, 12864]","[174430, 115746, 266192, 312484, 10906, 180263, 308119, 2655, 8217, 183394]"
"[2244, 5436, 7654, 11616]","[266192, 115746, 10906, 180263, 308119, 8217, 312484, 18602, 284083, 174430]"
"[93, 1633, 8647, 8881]","[10906, 308119, 174430, 115746, 8217, 312484, 2655, 18602, 180263, 266192]"
"[221, 6682, 7706, 6492]","[115746, 10906, 180263, 308119, 174430, 8217, 312484, 2655, 193867, 266192]"
"[8212, 6471, 4156, 1645]","[174430, 115746, 312484, 10906, 180263, 308119, 266192, 284083, 18602, 2655]"
"[8285, 239, 9087, 7837]","[115746, 266192, 312484, 10906, 180263, 308119, 183394, 193867, 174430, 18602]"
"[5832, 3472, 2423, 1462]","[115746, 312484, 10906, 308119, 193867, 174430, 8217, 2655, 284083, 180263]"
"[2578, 12087, 9400, 8422]","[174430, 115746, 8217, 312484, 18602, 10906, 180263, 308119, 266192, 2655]"
"[4745, 7635, 11771, 1843]","[174430, 115746, 266192, 8217, 312484, 10906, 180263, 308119, 18602, 2655]"
"[5334, 1810, 2833, 902]","[115746, 8217, 312484, 308119, 174430, 180263, 10906, 193867, 18602, 2655]"
"[5578, 6850, 11863, 7909]","[115746, 8217, 2655, 10906, 180263, 308119, 266192, 18602, 174430, 193867]"
"[4863, 14804, 12887, 5787]","[115746, 8217, 312484, 10906, 180263, 18602, 308119, 266192, 2655, 174430]"
"[8309, 5056, 1496, 14746]","[174430, 8217, 18602, 2655, 10906, 308119, 115746, 180263, 312484, 284083]"
"[101, 4452, 9612, 9998]","[8217, 18602, 2655, 10906, 308119, 115746, 266192, 312484, 284083, 193867]"
"[10849, 3372, 1262, 8084]","[115746, 312484, 2655, 10906, 308119, 8217, 18602, 180263, 174430, 284083]"
"[348, 4664, 9289, 2325]","[115746, 2655, 10906, 18602, 312484, 284083, 8217, 180263, 308119, 174430]"
"[5310, 14392, 8948, 914]","[115746, 8217, 312484, 10906, 308119, 284083, 266192, 2655, 180263, 193867]"
"[608, 9425, 6296, 12224]","[115746, 312484, 10906, 308119, 8217, 18602, 2655, 284083, 183394, 193867]"
"[7841, 14319, 1543, 1302]","[18602, 2655, 10906, 308119, 174430, 8217, 180263, 266192, 312484, 193867]"
"[8212, 13599, 3041, 627]","[174430, 266192, 115746, 10906, 308119, 8217, 312484, 284083, 193867, 180263]"
"[2695, 10645, 9686, 181]","[115746, 10906, 308119, 174430, 18602, 180263, 312484, 284083, 8217, 183394]"
"[7001, 13787, 702, 6314]","[174430, 115746, 18602, 2655, 10906, 180263, 308119, 8217, 312484, 193867]"
"[4664, 205, 3795, 1786]","[115746, 10906, 308119, 193867, 8217, 174430, 312484, 18602, 2655, 180263]"
"[1233, 11985, 13962, 1188]","[115746, 8217, 312484, 18602, 2655, 308119, 180263, 10906, 174430, 266192]"
"[10914, 4726, 8772, 2436]","[8217, 18602, 2655, 10906, 308119, 115746, 284083, 312484, 174430, 193867]"
"[10209, 364, 293, 14802]","[312484, 308119, 10906, 174430, 115746, 8217, 18602, 2655, 180263, 176494]"
"[5439, 1714, 5756, 3948]","[10906, 115746, 8217, 18602, 308119, 174430, 266192, 2655, 180263, 284083]"
"[8838, 272, 4699, 5319]","[115746, 312484, 10906, 180263, 308119, 174430, 266192, 18602, 193867, 8217]"
"[1027, 8490, 2270, 7344]","[174430, 115746, 312484, 18602, 10906, 266192, 8217, 2655, 308119, 180263]"
"[8732, 14070, 3795, 11070]","[115746, 312484, 308119, 174430, 266192, 18602, 10906, 180263, 193867, 2655]"
"[1057, 10664, 3391, 2615]","[115746, 266192, 8217, 312484, 18602, 2655, 10906, 180263, 308119, 174430]"
"[5044, 961, 2796, 4558]","[8217, 312484, 18602, 180263, 10906, 308119, 115746, 193867, 284083, 183394]"
"[10624, 14673, 5310, 13742]","[115746, 8217, 312484, 10906, 308119, 174430, 266192, 18602, 2655, 180263]"
"[14237, 9423, 5453, 5156]","[174430, 115746, 8217, 312484, 18602, 2655, 10906, 308119, 266192, 180263]"
"[2552, 12463, 871, 7703]","[174430, 115746, 312484, 2655, 10906, 180263, 308119, 8217, 284083, 193867]"
"[229, 6963, 2261, 12962]","[266192, 2655, 10906, 115746, 18602, 8217, 312484, 174430, 308119, 180263]"
"[8192, 1248, 8472, 4722]","[115746, 10906, 180263, 308119, 312484, 18602, 174430, 193867, 266192, 8217]"
"[286, 5265, 4269, 11330]","[10906, 312484, 180263, 308119, 174430, 266192, 115746, 8217, 284083, 217863]"
"[12058, 2542, 10796, 2209]","[174430, 115746, 266192, 8217, 312484, 2655, 10906, 180263, 308119, 18602]"
"[3189, 12860, 14952, 139]","[174430, 115746, 312484, 18602, 2655, 180263, 10906, 308119, 266192, 8217]"
"[10190, 9560, 10020, 11749]","[174430, 266192, 312484, 2655, 308119, 180263, 10906, 115746, 18602, 8217]"
"[12535, 3922, 1815, 7163]","[266192, 115746, 10906, 308119, 8217, 312484, 284083, 183394, 18602, 174430]"
"[3374, 12869, 14855, 2995]","[174430, 115746, 8217, 312484, 18602, 2655, 10906, 180263, 284083, 266192]"
"[1522, 10758, 14571, 9644]","[174430, 266192, 312484, 10906, 180263, 308119, 115746, 18602, 284083, 8217]"
"[6874, 9869, 4315, 239]","[174430, 115746, 312484, 10906, 180263, 308119, 284083, 183394, 193867, 217863]"
"[3144, 3397, 14637, 1645]","[115746, 10906, 308119, 174430, 8217, 18602, 2655, 180263, 266192, 193867]"
"[7921, 4647, 85, 1780]","[115746, 312484, 180263, 10906, 8217, 2655, 308119, 174430, 266192, 193867]"
"[2504, 677, 4763, 9150]","[266192, 10906, 2655, 180263, 174430, 115746, 8217, 312484, 308119, 18602]"
"[7144, 5449, 1832, 5617]","[174430, 115746, 8217, 312484, 18602, 2655, 10906, 180263, 308119, 284083]"
"[6055, 4377, 1654, 9981]","[115746, 2655, 312484, 10906, 180263, 308119, 8217, 18602, 284083, 217863]"
"[11269, 5489, 2939, 2399]","[174430, 8217, 312484, 18602, 2655, 308119, 10906, 115746, 180263, 266192]"
"[6670, 2723, 8418, 8974]","[115746, 8217, 10906, 180263, 308119, 174430, 266192, 18602, 193867, 312484]"
"[14809, 12647, 9311, 606]","[115746, 8217, 312484, 18602, 10906, 308119, 2655, 266192, 180263, 284083]"
"[1748, 2768, 143, 317]","[115746, 8217, 10906, 308119, 193867, 180263, 312484, 18602, 284083, 266192]"
"[8063, 8346, 9052, 438]","[115746, 312484, 10906, 180263, 308119, 174430, 266192, 284083, 18602, 193867]"
"[221, 1887, 4793, 2994]","[115746, 2655, 10906, 180263, 308119, 174430, 8217, 284083, 193867, 18602]"
"[5761, 293, 510, 7570]","[115746, 8217, 308119, 174430, 10906, 180263, 183394, 193867, 266192, 312484]"
"[7346, 1419, 12292, 2939]","[174430, 8217, 312484, 2655, 10906, 308119, 284083, 18602, 266192, 180263]"
"[4876, 11627, 10937, 1786]","[115746, 10906, 308119, 8217, 18602, 2655, 180263, 174430, 193867, 312484]"
"[7568, 6806, 6506, 7731]","[115746, 266192, 312484, 10906, 308119, 174430, 8217, 18602, 2655, 180263]"
"[12077, 1348, 6100, 906]","[115746, 8217, 18602, 308119, 10906, 174430, 312484, 180263, 284083, 266192]"
"[828, 8742, 4954, 661]","[266192, 115746, 312484, 10906, 180263, 308119, 8217, 174430, 18602, 2655]"
"[7298, 4570, 6176, 5951]","[174430, 115746, 312484, 2655, 308119, 10906, 180263, 193867, 266192, 18602]"
"[12975, 1694, 2185, 11214]","[115746, 18602, 308119, 10906, 174430, 8217, 2655, 193867, 266192, 180263]"
"[5798, 13172, 42, 5392]","[312484, 18602, 2655, 10906, 180263, 308119, 115746, 284083, 8217, 183394]"
"[5279, 9213, 443, 8307]","[174430, 115746, 312484, 10906, 180263, 308119, 18602, 284083, 266192, 193867]"
"[1543, 13319, 13424, 8232]","[18602, 2655, 10906, 308119, 266192, 193867, 174430, 115746, 8217, 312484]"
"[2326, 9037, 6511, 9106]","[10906, 308119, 266192, 8217, 312484, 193867, 176494, 174430, 180263, 284083]"
"[11919, 2626, 6593, 4057]","[8217, 10906, 308119, 174430, 312484, 18602, 180263, 284083, 266192, 2655]"
"[2170, 5798, 4561, 1700]","[115746, 10906, 180263, 308119, 284083, 18602, 193867, 312484, 174430, 183394]"
"[1270, 822, 2025, 1947]","[174430, 266192, 115746, 10906, 180263, 308119, 2655, 312484, 284083, 8217]"
"[1109, 1236, 802, 6214]","[115746, 8217, 312484, 18602, 180263, 308119, 266192, 10906, 183394, 174430]"
"[13754, 4858, 9249, 5265]","[115746, 312484, 10906, 308119, 266192, 2655, 180263, 174430, 8217, 18602]"
"[10321, 1765, 2861, 4359]","[115746, 8217, 10906, 180263, 308119, 174430, 18602, 312484, 266192, 284083]"
"[3451, 9639, 3703, 5964]","[312484, 2655, 10906, 308119, 174430, 18602, 284083, 115746, 266192, 180263]"
"[9921, 7669, 10429, 9711]","[174430, 312484, 2655, 10906, 115746, 266192, 18602, 180263, 308119, 284083]"
"[3695, 3231, 1292, 9968]","[8217, 312484, 18602, 10906, 174430, 115746, 2655, 180263, 308119, 266192]"
"[13325, 7564, 4670, 5353]","[115746, 8217, 10906, 174430, 18602, 2655, 308119, 193867, 180263, 266192]"
"[3931, 6437, 10187, 11961]","[174430, 312484, 10906, 180263, 308119, 284083, 115746, 8217, 183394, 18602]"
"[940, 2379, 1047, 2813]","[10906, 180263, 193867, 18602, 308119, 266192, 8217, 312484, 284083, 183394]"
"[4558, 13194, 5106, 1101]","[115746, 266192, 18602, 2655, 308119, 10906, 8217, 312484, 180263, 193867]"
"[10764, 10166, 215, 8878]","[174430, 312484, 10906, 180263, 308119, 266192, 8217, 18602, 284083, 2655]"
"[11907, 360, 2839, 805]","[174430, 266192, 308119, 180263, 10906, 115746, 8217, 284083, 312484, 2655]"
"[7926, 8785, 2312, 6286]","[115746, 8217, 10906, 308119, 174430, 312484, 18602, 2655, 180263, 284083]"
"[3315, 2673, 2152, 5188]","[115746, 180263, 308119, 284083, 174430, 8217, 18602, 10906, 266192, 2655]"
"[6529, 5422, 9747, 5009]","[10906, 308119, 284083, 266192, 312484, 115746, 18602, 2655, 174430, 180263]"
"[2551, 7662, 1918, 7997]","[115746, 8217, 18602, 308119, 10906, 193867, 174430, 266192, 312484, 2655]"
"[2355, 12292, 7322, 1540]","[115746, 312484, 10906, 180263, 308119, 284083, 193867, 266192, 8217, 183394]"
"[13424, 6215, 256, 2898]","[10906, 308119, 115746, 8217, 18602, 2655, 284083, 312484, 174430, 180263]"
"[11167, 9706, 5384, 10604]","[174430, 312484, 10906, 180263, 308119, 266192, 115746, 18602, 183394, 8217]"
"[8561, 1225, 7851, 8698]","[115746, 8217, 312484, 10906, 180263, 308119, 18602, 193867, 266192, 183394]"
"[9400, 6652, 7146, 7486]","[115746, 8217, 312484, 10906, 308119, 18602, 180263, 2655, 174430, 284083]"
"[9246, 4751, 6811, 2218]","[174430, 115746, 312484, 308119, 8217, 10906, 180263, 266192, 18602, 183394]"
"[4584, 11442, 4143, 3589]","[312484, 10906, 308119, 18602, 193867, 183394, 266192, 2655, 180263, 176494]"
"[5530, 546, 5016, 9373]","[115746, 10906, 308119, 284083, 8217, 2655, 174430, 312484, 180263, 18602]"
"[7865, 2912, 5368, 2985]","[115746, 312484, 10906, 180263, 308119, 174430, 8217, 18602, 2655, 284083]"
"[14683, 7123, 118, 5712]","[312484, 10906, 180263, 308119, 8217, 18602, 2655, 266192, 115746, 284083]"
"[2127, 12991, 11398, 1106]","[266192, 115746, 8217, 312484, 2655, 10906, 308119, 18602, 174430, 180263]"
"[368, 13461, 641, 3589]","[174430, 266192, 8217, 312484, 308119, 2655, 180263, 115746, 193867, 25021]"
"[133, 6968, 6098, 4495]","[115746, 312484, 10906, 308119, 174430, 2655, 284083, 193867, 8217, 18602]"
"[8142, 7847, 8098, 7146]","[115746, 266192, 8217, 312484, 18602, 2655, 10906, 180263, 308119, 284083]"
"[190, 5394, 9998, 4788]","[115746, 8217, 312484, 2655, 10906, 180263, 308119, 18602, 284083, 174430]"
"[13319, 2498, 5796, 342]","[174430, 115746, 8217, 312484, 18602, 2655, 10906, 180263, 308119, 266192]"
"[890, 1035, 9695, 5386]","[115746, 312484, 18602, 10906, 174430, 266192, 180263, 308119, 8217, 2655]"
"[5106, 3409, 13031, 2799]","[115746, 312484, 10906, 308119, 266192, 8217, 284083, 174430, 180263, 18602]"
"[14090, 2709, 8077, 14484]","[174430, 10906, 180263, 308119, 266192, 115746, 18602, 312484, 284083, 183394]"
"[12185, 7084, 11863, 11062]","[115746, 8217, 18602, 2655, 10906, 180263, 308119, 174430, 266192, 312484]"
"[1272, 9840, 1264, 2552]","[8217, 312484, 2655, 10906, 180263, 308119, 18602, 174430, 115746, 266192]"
"[124, 11011, 5882, 1479]","[174430, 115746, 8217, 18602, 10906, 180263, 308119, 312484, 2655, 284083]"
"[14528, 11707, 1344, 13157]","[174430, 115746, 8217, 312484, 18602, 2655, 10906, 180263, 308119, 266192]"
"[6357, 3173, 8979, 11338]","[174430, 115746, 8217, 10906, 180263, 308119, 312484, 18602, 193867, 284083]"
"[4705, 4730, 4132, 642]","[174430, 8217, 10906, 308119, 193867, 18602, 312484, 180263, 284083, 217863]"
"[5389, 13024, 5130, 10469]","[115746, 312484, 2655, 180263, 308119, 266192, 10906, 284083, 174430, 8217]"
"[4025, 7428, 134, 5150]","[10906, 308119, 193867, 2655, 284083, 183394, 266192, 115746, 8217, 180263]"
"[9981, 807, 2620, 3212]","[18602, 10906, 180263, 308119, 174430, 115746, 8217, 193867, 266192, 312484]"
"[5718, 1001, 1498, 2440]","[115746, 174430, 18602, 10906, 308119, 193867, 2655, 284083, 217863, 8217]"
"[2644, 285, 2270, 606]","[115746, 312484, 18602, 10906, 174430, 8217, 180263, 183394, 308119, 2655]"
"[10300, 2895, 1154, 823]","[115746, 8217, 10906, 174430, 266192, 2655, 18602, 180263, 284083, 308119]"
"[8901, 6007, 9633, 8472]","[174430, 115746, 10906, 180263, 308119, 266192, 284083, 193867, 312484, 2655]"
"[6937, 2584, 1533, 14408]","[115746, 18602, 10906, 308119, 8217, 2655, 284083, 193867, 217863, 312484]"
"[13150, 9633, 8805, 6577]","[115746, 8217, 10906, 180263, 308119, 266192, 312484, 18602, 284083, 174430]"
"[1918, 4094, 280, 6956]","[266192, 115746, 312484, 10906, 308119, 174430, 8217, 183394, 180263, 284083]"
"[1625, 168, 13829, 12706]","[115746, 8217, 2655, 10906, 308119, 174430, 266192, 312484, 180263, 18602]"
"[2157, 11254, 8358, 5706]","[115746, 10906, 308119, 18602, 2655, 180263, 284083, 193867, 174430, 312484]"
"[9776, 1197, 7541, 1843]","[174430, 266192, 312484, 10906, 180263, 308119, 115746, 8217, 18602, 284083]"
"[8122, 3931, 8304, 12000]","[174430, 115746, 8217, 18602, 10906, 308119, 284083, 312484, 180263, 193867]"
"[4515, 12797, 9775, 3894]","[312484, 180263, 10906, 308119, 193867, 266192, 2655, 115746, 8217, 18602]"
"[645, 8525, 1842, 10645]","[10906, 18602, 180263, 308119, 115746, 8217, 284083, 174430, 266192, 312484]"
"[2391, 4224, 1109, 8867]","[174430, 115746, 8217, 2655, 180263, 308119, 266192, 18602, 10906, 193867]"
"[7200, 7205, 1124, 3316]","[115746, 10906, 308119, 8217, 18602, 180263, 193867, 183394, 312484, 2655]"
"[12125, 2423, 7732, 14577]","[312484, 2655, 10906, 308119, 284083, 174430, 115746, 18602, 180263, 193867]"
"[3512, 11249, 4510, 86]","[8217, 312484, 308119, 10906, 174430, 115746, 2655, 180263, 193867, 18602]"
"[12971, 675, 974, 801]","[174430, 115746, 312484, 10906, 308119, 8217, 18602, 2655, 180263, 284083]"
"[5575, 13243, 10444, 956]","[174430, 115746, 312484, 18602, 10906, 180263, 308119, 8217, 2655, 284083]"
"[4657, 13443, 11871, 11632]","[174430, 2655, 10906, 180263, 308119, 115746, 8217, 312484, 266192, 18602]"
"[6595, 9449, 2151, 6568]","[115746, 266192, 312484, 10906, 180263, 308119, 174430, 18602, 193867, 8217]"
"[9269, 3618, 5407, 8959]","[174430, 115746, 312484, 18602, 2655, 10906, 308119, 180263, 193867, 176494]"
"[8948, 6840, 1993, 3380]","[115746, 2655, 180263, 308119, 10906, 284083, 266192, 174430, 18602, 8217]"
"[7669, 1301, 9835, 6937]","[8217, 18602, 2655, 10906, 174430, 312484, 308119, 284083, 115746, 183394]"
"[5245, 12314, 2954, 14795]","[115746, 8217, 312484, 18602, 10906, 308119, 2655, 266192, 180263, 174430]"
"[13376, 7638, 14348, 671]","[174430, 312484, 18602, 10906, 180263, 308119, 266192, 115746, 2655, 284083]"
"[13659, 11124, 13418, 10008]","[174430, 115746, 8217, 18602, 308119, 10906, 266192, 312484, 2655, 180263]"
"[13319, 7946, 2049, 10448]","[174430, 115746, 8217, 312484, 18602, 2655, 180263, 308119, 266192, 10906]"
"[5447, 11920, 4759, 9856]","[115746, 8217, 10906, 312484, 308119, 2655, 180263, 284083, 217863, 174430]"
"[14199, 7381, 4934, 12383]","[174430, 115746, 8217, 312484, 18602, 10906, 180263, 308119, 266192, 2655]"
